"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        602,           9,      -8.275562592,      -4.467967365,      -4.714086959,      -2.581095852,       -4.35496521,      0.9329898399,      0.2941959869,      0.5928529155,                 0,                 0,                 0,    0.002248956349,      0.1080076039,      0.6529626449,                 0,       2.015163163,       0.639696302,       -2.97508565,      -1.916236096,      -2.298325284,      -2.771609916,      -3.311623337,      0.9239316861,      0.3257786354,      0.7468245443,                 0,                 0,                 0,     0.06685824213,     0.09319329329,      0.8094403186,                 0,       2.254399364,      0.7114566358,   6.313982909e-05,   0.0004299435322
        603,           9,        -8.2424979,      -4.538006804,      -4.678671975,      -2.634263918,      -4.401160005,      0.9329898399,      0.2939176685,       0.588653015,                 0,                 0,                 0,    0.003432140855,      0.1089693788,      0.6488648876,                 0,       2.002781996,      0.6720633747,      -2.943093932,      -1.987087685,      -2.263261196,      -2.825261749,      -3.357741225,      0.9240187838,      0.3257179134,      0.7464300374,                 0,                 0,                 0,     0.06670630371,     0.09325056724,      0.8090452964,                 0,       2.253799763,      0.7110265757,   6.571560441e-05,   0.0004391159328
        604,           9,      -8.259510973,      -4.608033953,      -4.676413885,      -2.698241639,      -4.488859671,      0.9329898399,      0.2944897552,      0.5894931246,                 0,                 0,                 0,     0.00629963223,      0.1092708437,      0.6498355504,                 0,       2.001744082,      0.7354893381,      -2.960507865,      -2.056379832,      -2.260959944,      -2.889281672,      -3.444442513,      0.9241042224,      0.3256630249,      0.7460703086,                 0,                 0,                 0,     0.06656854693,     0.09330325162,      0.8086852382,                 0,       2.253262867,      0.7106353208,   6.641997036e-05,    0.000438577406
        605,           9,      -8.278779724,      -4.665669162,      -4.601801031,      -2.722171902,      -4.540863154,      0.9329898399,      0.2957873826,      0.5946831958,                 0,                 0,                 0,     0.01036079216,       0.108994341,      0.6551782297,                 0,       2.010509004,      0.8245260249,      -2.979088487,      -2.112512311,      -2.186158818,      -2.912674792,       -3.49593683,       0.924188049,      0.3256145108,      0.7457483494,                 0,                 0,                 0,     0.06644556558,     0.09335098909,      0.8083631629,                 0,        2.25279418,      0.7102807518,    6.54765358e-05,   0.0004294546029
        606,           9,      -8.316178512,      -4.715200164,      -4.534127448,      -2.741286211,      -4.595182089,      0.9329898399,      0.2977707709,      0.6037214349,                 0,                 0,                 0,     0.01528428512,      0.1082485393,      0.6644014274,                 0,       2.027470437,      0.8245260249,      -3.015298109,       -2.16055318,       -2.11770312,      -2.931065758,      -3.549079833,      0.9242703087,      0.3255726889,      0.7454660026,                 0,                 0,                 0,     0.06633754238,     0.09339354486,      0.8080809258,                 0,       2.252397238,      0.7099605764,   6.311842766e-05,   0.0004129245713
        607,           9,      -8.341161423,      -4.764783294,       -4.51694283,      -2.736657447,      -4.635072661,      0.9329898399,       0.300368239,      0.6164644417,                 0,                 0,                 0,     0.02106827056,      0.1070068157,      0.6773470516,                 0,       2.052362273,      0.8245260249,      -3.039536092,      -2.209282558,      -2.099132257,      -2.926043227,      -3.588211057,      0.9243510451,      0.3255376741,      0.7452240559,                 0,                 0,                 0,     0.06624429473,     0.09343079833,      0.8078393136,                 0,        2.25207375,      0.7096724243,   5.958238832e-05,   0.0003901859201
        608,           9,      -8.343700103,      -4.800653405,      -4.531284146,      -2.714188578,      -4.654366585,      0.9329898399,      0.3036110947,      0.6327034258,                 0,                 0,                 0,     0.02780730387,      0.1053601547,      0.6938245885,                 0,       2.083927224,      0.8454355556,      -3.041967822,      -2.244672017,      -2.111315573,      -2.903471747,      -3.607713218,      0.9244303001,      0.3255093994,      0.7450223469,                 0,                 0,                 0,     0.06616532319,     0.09346273318,      0.8076381517,                 0,        2.25182377,      0.7094139411,    5.51032792e-05,   0.0003624319394
        609,           9,      -8.329836054,      -4.800494184,      -4.552721487,      -2.687729677,      -4.609470835,      0.9329898399,      0.3074837637,      0.6521311663,                 0,                 0,                 0,     0.03552202624,      0.1033834849,       0.713535688,                 0,       2.120863744,       0.853431057,      -3.028078822,      -2.243905692,      -2.130123008,      -2.876825722,      -3.562296461,      0.9245081141,      0.3254876404,       0.744859878,                 0,                 0,                 0,       0.066099861,     0.09348942623,      0.8074764201,                 0,       2.251645884,      0.7091828637,   4.990912951e-05,   0.0003308262334
        610,           9,      -8.324955126,      -4.780702334,      -4.595647343,      -2.670702145,       -4.51571469,      0.9329898399,      0.3118758859,      0.6742683653,                 0,                 0,                 0,     0.04414952971,      0.1011114015,       0.735989729,                 0,       2.161976594,      0.7825733204,      -3.022578862,      -2.222927927,      -2.170614979,      -2.859237515,      -3.467957071,      0.9245845261,      0.3254720383,      0.7447349353,                 0,                 0,                 0,     0.06604692358,     0.09351103559,      0.8073523753,                 0,       2.251537406,        0.70897708,   4.421683327e-05,   0.0002964812858
        611,           9,      -8.323131085,      -4.756512475,      -4.664795116,      -2.664906665,      -4.389689593,      0.9329898399,       0.316667589,      0.6986484367,                 0,                 0,                 0,     0.05360165383,       0.098565687,      0.7607054656,                 0,       2.206251795,      0.7618062288,      -3.019419157,      -2.197134556,      -2.237993395,      -2.852644728,      -3.341199937,      0.9246595735,       0.325462125,      0.7446452111,                 0,                 0,                 0,     0.06600535679,     0.09352778829,      0.8072636732,                 0,       2.251494591,      0.7087946752,   3.822855691e-05,   0.0002604402381
        612,           9,      -8.312116247,      -4.735208434,      -4.763329601,      -2.666241418,      -4.248325377,      0.9329898399,      0.3217327482,      0.7247760164,                 0,                 0,                 0,     0.06376185885,     0.09577055779,      0.7871723035,                 0,         2.2527269,      0.7768068802,      -3.006883387,       -2.17414279,      -2.335273842,      -2.853339615,      -3.197619908,      0.9247332927,      0.3254573466,       0.744587924,                 0,                 0,                 0,     0.06597388337,     0.09353996776,      0.8072074922,                 0,       2.251512839,      0.7086339516,   3.212888274e-05,   0.0002236620336
        613,           9,      -8.326510686,      -4.689310223,      -4.820196388,      -2.670434774,      -4.138411974,      0.9329898399,      0.3269643103,      0.7520374164,                 0,                 0,                 0,     0.07437809454,     0.09280306357,      0.8147720707,                 0,       2.300059647,      0.7515192365,      -3.020377412,      -2.126707314,       -2.39083968,      -2.857370981,      -3.085957787,      0.9248057185,      0.3254570866,      0.7445599378,                 0,                 0,                 0,     0.06595114683,     0.09354790152,      0.8071806528,                 0,       2.251586901,      0.7084934254,   2.608268121e-05,    0.000187009959
        614,           9,      -8.351420467,      -4.639981461,      -4.872383547,      -2.672687436,       -4.04653312,      0.9329898399,      0.3322512348,      0.7798556715,                 0,                 0,                 0,     0.08519985667,     0.08972570392,      0.8429205476,                 0,       2.347186676,      0.7736227779,      -3.045456786,      -2.076093019,       -2.44104069,      -2.859944802,      -2.994233536,      0.9248768848,      0.3254606882,      0.7445578737,                 0,                 0,                 0,     0.06593575224,     0.09355194918,      0.8071797319,                 0,       2.251711075,      0.7083718152,    2.09539869e-05,   0.0001512434938
        615,           9,      -8.369105417,      -4.590020423,       -4.93081792,      -2.676575999,      -3.995369939,      0.9329898399,      0.3375053845,      0.8075997145,                 0,                 0,                 0,     0.09594332492,     0.08663869909,      0.8709884725,                 0,       2.392849867,      0.7536268136,      -3.064031583,      -2.024866922,      -2.496631634,       -2.86426072,       -2.94381689,      0.9249468241,      0.3254674742,      0.7445782165,                 0,                 0,                 0,     0.06592630367,     0.09355249104,      0.8072011699,                 0,       2.251879391,      0.7082680279,   1.678117673e-05,   0.0001210818517
        616,           9,        -8.3659684,      -4.547857673,      -4.998470746,      -2.686973673,      -3.886080745,      0.9329898399,      0.3426965005,      0.8346856489,                 0,                 0,                 0,      0.1063476989,     0.08368382718,      0.8984086158,                 0,       2.435641005,      0.7605768448,      -3.061688539,      -1.981311338,      -2.561236427,      -2.874753257,      -2.835517597,      0.9250155678,      0.3254767664,      0.7446174124,                 0,                 0,                 0,     0.06592143783,     0.09354991739,      0.8072413699,                 0,       2.252085781,       0.708181141,    1.35282063e-05,   9.676676621e-05
        617,           9,      -8.372041263,      -4.500577126,      -5.014301946,      -2.698383829,      -3.799944084,      0.9329898399,      0.3476859878,      0.8602447294,                 0,                 0,                 0,       0.115975332,     0.08098254574,       0.924309671,                 0,       2.474200168,      0.7325991307,      -3.067863788,      -1.932511147,      -2.574482212,      -2.885792794,      -2.749918949,      0.9250831464,      0.3254879017,      0.7446719573,                 0,                 0,                 0,     0.06591985377,     0.09354461876,       0.807296787,                 0,       2.252324235,       0.708110385,   1.114024666e-05,    7.80265769e-05
