"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        5210,      -6.485449201,      -6.496024642,      -6.694764764,      -6.278753226,      -5.874230876,      -7.944823824
          0,           0,        5211,      -6.506268469,      -6.512748568,      -6.705458316,      -6.293705499,      -5.894978327,      -7.944822852
          0,           0,        5212,      -6.515252977,      -6.530345131,      -6.714117947,        -6.2819993,       -5.90241409,      -7.944823534
          0,           0,        5213,      -6.500141764,      -6.510863373,      -6.705661281,      -6.273798007,      -5.886202263,      -7.944823498
          0,           0,        5214,      -6.482403464,      -6.492272548,       -6.69869123,      -6.271555973,      -5.868596352,      -7.944823721
          0,           0,        5215,      -6.500659072,      -6.512797652,      -6.720461981,      -6.294680318,      -5.887563385,      -7.944822639
          0,           0,        5216,      -6.547925573,       -6.55591958,      -6.740998723,      -6.294270102,       -5.93509548,      -7.944824598
          0,           0,        5217,      -6.510409954,      -6.525487766,      -6.710306045,      -6.278532708,      -5.898883273,      -7.944827183
          0,           0,        5218,      -6.519006315,      -6.529126786,      -6.704357833,      -6.298349991,      -5.906997489,      -7.944826836
          0,           0,        5219,       -6.52998937,      -6.542763947,      -6.720708405,      -6.300970679,      -5.916066372,      -7.944827661
          0,           0,        5220,      -6.523057369,      -6.535203391,       -6.71852309,      -6.279364452,      -5.908542491,      -7.944828798
          0,           0,        5221,      -6.491460084,      -6.499808544,      -6.702136383,      -6.268215811,      -5.878730768,      -7.944830631
          0,           0,        5222,      -6.499173155,       -6.51372135,      -6.704780996,       -6.27735394,      -5.886839987,      -7.944830699
          0,           0,        5223,      -6.510665666,      -6.521249084,      -6.704330489,      -6.280050392,      -5.898386072,      -7.944829359
          0,           0,        5224,      -6.498364993,       -6.51075893,      -6.687941408,      -6.255843075,      -5.885464735,      -7.944830969
          0,           0,        5225,      -6.475669453,      -6.487292513,      -6.695115475,      -6.259873438,      -5.862417811,      -7.944832456
          0,           0,        5226,      -6.506124068,      -6.515808583,       -6.71069501,       -6.27739174,      -5.892738603,      -7.944834239
          0,           0,        5227,      -6.509362943,      -6.522413619,      -6.703358452,       -6.25850625,      -5.896304272,      -7.944834073
          0,           0,        5228,      -6.483696377,       -6.49288402,      -6.694599433,       -6.26254117,      -5.871766084,      -7.944834344
          0,           0,        5229,      -6.506910389,      -6.520993731,      -6.703940502,      -6.269723933,      -5.894042994,      -7.944835962
          0,           0,        5230,      -6.506328607,       -6.52153179,      -6.710868757,       -6.27934291,      -5.893114949,      -7.944835506
          0,           0,        5231,      -6.509228382,      -6.519405485,      -6.702624643,      -6.257608299,      -5.894605217,      -7.944834373
          0,           0,        5232,      -6.479598805,      -6.488634956,      -6.695845618,      -6.257812343,      -5.866515912,      -7.944833333
          0,           0,        5233,      -6.493230223,      -6.504588539,      -6.698098322,      -6.255011783,      -5.880749219,      -7.944832366
          0,           0,        5234,      -6.488617407,      -6.500469382,      -6.687490035,      -6.252822849,      -5.876593835,       -7.94483092
          0,           0,        5235,       -6.48273738,      -6.494449148,      -6.682071852,      -6.245111604,      -5.870969202,      -7.944828381
          0,           0,        5236,      -6.469758058,      -6.479656157,      -6.685300135,       -6.24783165,      -5.857532709,      -7.944827844
          0,           0,        5237,      -6.501446206,      -6.510900043,      -6.709444402,       -6.27680082,      -5.888201545,      -7.944828191
          0,           0,        5238,      -6.501909145,      -6.515109947,      -6.706362508,      -6.246874062,      -5.888979044,      -7.944825668
          0,           0,        5239,      -6.480307321,      -6.489933027,      -6.694163422,        -6.2614689,      -5.868515297,      -7.944822848
          0,           0,        5240,      -6.502155634,      -6.514410884,      -6.703472978,      -6.279027104,      -5.889933168,      -7.944821356
          0,           0,        5241,      -6.519445129,      -6.531853813,      -6.709402667,      -6.285553026,      -5.906520144,      -7.944820498
          0,           0,        5242,      -6.513345097,      -6.521964402,      -6.707956071,      -6.271734265,      -5.899028286,      -7.944817514
          0,           0,        5243,      -6.471842223,      -6.483118937,      -6.692524539,      -6.257306543,      -5.858175236,      -7.944813264
          0,           0,        5244,      -6.485133032,      -6.493310473,      -6.700978386,      -6.274796181,      -5.872191588,      -7.944812492
          0,           0,        5245,        -6.5120746,      -6.525374933,      -6.716334129,      -6.290794665,      -5.899461298,      -7.944812068
          0,           0,        5246,      -6.519668629,      -6.530209693,      -6.708531818,      -6.279160508,      -5.908088332,      -7.944809637
          0,           0,        5247,      -6.485077614,      -6.493404324,      -6.684565444,      -6.263597876,      -5.873494429,      -7.944807896
          0,           0,        5248,      -6.467264592,      -6.478052722,      -6.683347076,      -6.269927909,      -5.854842138,      -7.944807025
          0,           0,        5249,      -6.504927353,      -6.514340466,      -6.716472626,      -6.289796088,      -5.891298511,      -7.944809107
          0,           0,        5250,      -6.517606635,      -6.532197589,      -6.728001242,      -6.284249611,      -5.903479068,      -7.944809289
          0,           0,        5251,      -6.494443404,      -6.504408132,      -6.699742342,      -6.264832397,      -5.882484865,      -7.944806387
          0,           0,        5252,      -6.468706363,      -6.476916146,      -6.681450929,      -6.264088115,      -5.858000975,      -7.944804337
          0,           0,        5253,       -6.49053991,      -6.502293606,      -6.701488796,      -6.292386653,      -5.879322335,      -7.944804255
          0,           0,        5254,      -6.541459024,      -6.553833159,       -6.73029495,      -6.298240098,      -5.927664147,      -7.944807101
          0,           0,        5255,      -6.509124835,        -6.5223665,      -6.714766401,      -6.278432114,       -5.89487024,      -7.944805763
          0,           0,        5256,      -6.496774968,      -6.508456962,      -6.708732896,      -6.281214817,      -5.883391349,      -7.944805132
          0,           0,        5257,      -6.505302653,      -6.515169898,      -6.727069888,      -6.296154995,      -5.893204907,      -7.944805851
          0,           0,        5258,      -6.549673987,      -6.563128902,      -6.740747306,      -6.317110182,       -5.93766048,      -7.944806688
          0,           0,        5259,      -6.531680687,      -6.544706807,      -6.716208627,       -6.29031277,      -5.918650016,      -7.944809799
          0,           0,        5260,      -6.501901837,      -6.513401178,      -6.697780086,      -6.286547287,      -5.888336792,      -7.944810751
          0,           0,        5261,      -6.503280036,      -6.515769148,      -6.715981489,      -6.289090104,       -5.88914398,      -7.944812862
          0,           0,        5262,      -6.527201756,      -6.540799497,      -6.740756767,      -6.294045036,        -5.9127181,      -7.944811952
          0,           0,        5263,      -6.522835831,      -6.532505475,      -6.724502053,      -6.284594623,       -5.91084779,      -7.944810902
          0,           0,        5264,      -6.491455414,      -6.503224235,      -6.695091173,      -6.283873834,      -5.881104641,      -7.944812845
          0,           0,        5265,      -6.502780925,      -6.513242565,      -6.701483292,       -6.28825324,      -5.891497862,      -7.944815833
          0,           0,        5266,      -6.513304338,      -6.526689764,      -6.722714853,      -6.284163178,      -5.900204036,       -7.94481693
          0,           0,        5267,       -6.51157498,      -6.523918854,      -6.724371898,      -6.275712072,      -5.896852997,      -7.944814498
          0,           0,        5268,      -6.487879732,      -6.496179245,      -6.707206462,      -6.273835379,      -5.874260115,      -7.944815189
          0,           0,        5269,      -6.494608669,      -6.506408072,      -6.716080308,      -6.298171096,      -5.882360488,      -7.944819219
          0,           0,        5270,      -6.535331016,      -6.546349925,      -6.739171638,      -6.294764089,      -5.922636518,      -7.944821374
          0,           0,        5271,      -6.512703971,      -6.525730677,      -6.716869167,      -6.277315767,      -5.899970991,      -7.944819551
          0,           0,        5272,      -6.513522158,       -6.52536415,      -6.706007108,      -6.296085115,      -5.900649732,      -7.944817653
          0,           0,        5273,      -6.513583186,      -6.523491082,      -6.722253215,      -6.305252672,      -5.900045204,      -7.944819818
          0,           0,        5274,      -6.544482074,      -6.558444475,      -6.748568655,      -6.319736083,      -5.930720155,      -7.944821088
          0,           0,        5275,       -6.53430047,      -6.545303424,      -6.736580311,      -6.285446244,      -5.921632928,      -7.944820359
          0,           0,        5276,      -6.501139493,      -6.514562642,       -6.70336722,       -6.28830952,      -5.889479942,      -7.944818855
          0,           0,        5277,      -6.522629275,      -6.532904872,      -6.709087423,      -6.313857834,      -5.910990645,      -7.944820351
          0,           0,        5278,      -6.535176676,      -6.546355784,      -6.726906773,      -6.313252906,      -5.921741912,      -7.944822185
          0,           0,        5279,       -6.53343996,      -6.544826276,      -6.734326111,      -6.295663349,      -5.918880367,      -7.944820395
          0,           0,        5280,      -6.493896467,      -6.503896574,      -6.714651872,      -6.274213347,      -5.880987185,      -7.944819054
          0,           0,        5281,      -6.490740855,       -6.50438316,      -6.706107748,      -6.289700477,      -5.878397418,      -7.944820132
          0,           0,        5282,      -6.521078319,      -6.531988233,      -6.724462399,      -6.311810598,      -5.909446818,      -7.944820987
          0,           0,        5283,      -6.533085975,      -6.544780828,      -6.725931339,      -6.296569267,      -5.920484537,      -7.944817431
          0,           0,        5284,      -6.503626348,      -6.512811185,      -6.706281351,      -6.275253287,      -5.890150457,      -7.944813032
          0,           0,        5285,      -6.486976843,      -6.497846369,      -6.705635445,       -6.28506334,      -5.873444064,      -7.944813955
          0,           0,        5286,      -6.522638923,       -6.53618527,      -6.737911267,      -6.308869986,      -5.908529458,      -7.944815296
          0,           0,        5287,      -6.529522287,      -6.540010333,      -6.743540698,      -6.289998468,      -5.916797244,      -7.944813207
          0,           0,        5288,      -6.512001165,      -6.525150322,      -6.718061738,      -6.284765423,      -5.900736663,      -7.944809272
          0,           0,        5289,      -6.505296173,      -6.513968315,      -6.705507212,      -6.293735041,      -5.894635707,      -7.944810111
          0,           0,        5290,      -6.528469117,      -6.541803937,       -6.72982882,        -6.3230668,       -5.91583492,      -7.944813498
          0,           0,        5291,      -6.565276029,       -6.57803068,      -6.754056632,      -6.316436927,      -5.949537242,      -7.944811746
          0,           0,        5292,      -6.512968337,      -6.524668948,      -6.729536664,      -6.285722679,      -5.898763213,      -7.944809288
          0,           0,        5293,      -6.514473369,      -6.528440136,      -6.725110481,      -6.300470704,      -5.900951425,      -7.944809262
          0,           0,        5294,      -6.535844778,      -6.545283458,      -6.732792857,      -6.321431046,      -5.924220688,      -7.944811758
          0,           0,        5295,      -6.559755445,      -6.573652053,      -6.737584106,      -6.328607081,      -5.947389424,       -7.94481161
          0,           0,        5296,      -6.524381794,      -6.534975959,      -6.716125332,      -6.293145049,      -5.911161127,      -7.944809732
          0,           0,        5297,      -6.497634239,      -6.511155007,       -6.70561731,      -6.288577241,      -5.884053531,       -7.94481066
          0,           0,        5298,      -6.509618538,       -6.52283363,      -6.726257303,       -6.30521272,      -5.895954905,      -7.944814363
          0,           0,        5299,      -6.534982159,      -6.546166124,      -6.736680162,      -6.315584616,      -5.922111422,      -7.944815679
          0,           0,        5300,      -6.529461602,      -6.541013689,      -6.723625904,      -6.299558341,      -5.918168852,      -7.944814559
          0,           0,        5301,      -6.492588539,      -6.502682882,      -6.695667117,       -6.28192372,      -5.881791033,      -7.944815351
          0,           0,        5302,      -6.490578368,      -6.504433771,      -6.694264671,      -6.287085179,      -5.878078189,      -7.944818618
          0,           0,        5303,      -6.511309495,      -6.522911225,      -6.722087208,      -6.303211535,      -5.897678435,      -7.944818975
          0,           0,        5304,      -6.519771515,        -6.5298669,       -6.73190756,      -6.295770285,      -5.905275111,      -7.944818183
          0,           0,        5305,       -6.50143973,      -6.510881201,      -6.718527538,      -6.279432697,      -5.888721341,      -7.944819127
          0,           0,        5306,      -6.476469081,      -6.487011479,      -6.699021716,      -6.278675128,      -5.865773233,      -7.944821901
          0,           0,        5307,       -6.49322521,      -6.508444169,      -6.700299269,      -6.293064992,      -5.881950716,      -7.944823844
          0,           0,        5308,      -6.518432545,      -6.529146446,      -6.716988294,       -6.30091854,      -5.906571303,      -7.944824816
          0,           0,        5309,      -6.505237687,       -6.51529974,      -6.709714216,      -6.282756576,      -5.891687642,      -7.944826406
          0,           0,        5310,       -6.48643168,      -6.494379186,      -6.701767025,      -6.270894324,      -5.872766974,      -7.944829579
          0,           0,        5311,      -6.472112582,      -6.483037359,      -6.708632985,      -6.281078592,      -5.859504302,      -7.944829437
          0,           0,        5312,      -6.513340206,      -6.527888611,      -6.730736561,      -6.306221257,      -5.900516942,      -7.944829503
          0,           0,        5313,      -6.523795005,      -6.532434409,      -6.729011253,      -6.290491276,      -5.911992958,      -7.944830697
          0,           0,        5314,      -6.497423641,      -6.508922296,      -6.701861678,       -6.27908639,      -5.885374134,      -7.944833109
          0,           0,        5315,      -6.494154812,      -6.500721038,      -6.699378858,       -6.28494488,      -5.881913363,      -7.944833418
          0,           0,        5316,      -6.506760295,      -6.519359653,       -6.72956013,      -6.309070264,      -5.893189147,      -7.944829872
          0,           0,        5317,      -6.558360295,      -6.571899925,      -6.758714074,      -6.323733821,      -5.943879999,      -7.944830621
          0,           0,        5318,      -6.523211494,      -6.532522054,      -6.733825611,      -6.290157368,      -5.911279504,      -7.944833889
          0,           0,        5319,      -6.515555102,      -6.529662513,      -6.713094678,      -6.302735599,      -5.904224153,      -7.944836264
          0,           0,        5320,      -6.528991438,      -6.537531735,      -6.723565494,      -6.321333571,      -5.918120742,      -7.944834578
          0,           0,        5321,      -6.560858745,      -6.575391224,      -6.749351043,      -6.332790098,      -5.946444563,      -7.944831223
          0,           0,        5322,      -6.537350584,      -6.547879177,      -6.735026591,      -6.296138896,      -5.921848202,      -7.944833549
          0,           0,        5323,      -6.498569511,      -6.509693956,      -6.717180013,      -6.286779889,      -5.884729235,      -7.944834527
          0,           0,        5324,      -6.516528204,       -6.53015452,      -6.730087796,       -6.30852569,      -5.903270821,      -7.944832702
          0,           0,        5325,      -6.548447153,      -6.559178557,      -6.741691492,      -6.320198626,      -5.936756091,      -7.944829893
          0,           0,        5326,      -6.539961024,      -6.552680522,      -6.724779631,      -6.300803272,      -5.927665258,      -7.944828651
          0,           0,        5327,      -6.492747671,      -6.503378336,      -6.697871111,      -6.280570584,      -5.880488833,      -7.944830838
          0,           0,        5328,      -6.501548199,      -6.514272928,      -6.718570784,      -6.292596226,      -5.888171516,      -7.944828854
          0,           0,        5329,      -6.529414542,       -6.54369039,      -6.744927551,      -6.304892833,      -5.915252637,      -7.944827038
          0,           0,        5330,      -6.521889111,      -6.530784176,      -6.726665122,      -6.293197295,      -5.909554474,      -7.944826832
          0,           0,        5331,      -6.504549327,      -6.514119294,       -6.70620392,      -6.286427677,       -5.89307861,      -7.944826192
          0,           0,        5332,      -6.496598417,      -6.509278553,      -6.707002708,      -6.300492369,      -5.885540138,      -7.944824439
          0,           0,        5333,      -6.545124639,      -6.560450018,      -6.738260325,      -6.317408441,      -5.931445246,      -7.944820724
          0,           0,        5334,      -6.526402797,      -6.539962531,      -6.730667749,      -6.297157961,      -5.912336061,      -7.944822206
          0,           0,        5335,      -6.512777988,      -6.522766446,      -6.717053978,      -6.292740641,      -5.899363025,      -7.944822545
          0,           0,        5336,      -6.501898102,      -6.510693508,      -6.721110807,      -6.298061839,      -5.889755005,      -7.944820136
          0,           0,        5337,      -6.536239423,      -6.553396994,      -6.738134479,      -6.325453938,       -5.92442665,      -7.944819402
          0,           0,        5338,       -6.55761942,      -6.573659112,      -6.737044529,       -6.31311241,       -5.94391856,      -7.944820139
          0,           0,        5339,      -6.516224129,      -6.527280603,      -6.709748332,      -6.299500571,      -5.903073209,      -7.944823912
          0,           0,        5340,      -6.516573641,      -6.527283815,      -6.718557853,      -6.300720709,      -5.902478872,      -7.944822774
          0,           0,        5341,      -6.532605202,      -6.540615252,      -6.742414023,      -6.314080285,      -5.918946234,      -7.944820003
          0,           0,        5342,      -6.547674722,      -6.564449157,      -6.749127267,      -6.313385027,      -5.935296907,       -7.94482164
          0,           0,        5343,      -6.516733692,      -6.529106813,       -6.71275127,      -6.297691639,      -5.905518031,      -7.944824123
          0,           0,        5344,      -6.503718481,      -6.514055068,      -6.698180684,      -6.297051828,      -5.892630688,      -7.944825369
          0,           0,        5345,      -6.514660072,      -6.526873753,      -6.716298503,       -6.29959701,      -5.901769141,       -7.94482378
          0,           0,        5346,      -6.531650321,      -6.539197898,      -6.732752914,      -6.305678497,      -5.917213867,       -7.94482432
          0,           0,        5347,      -6.511313128,      -6.524514488,      -6.726978964,      -6.285443005,      -5.896827041,      -7.944829335
          0,           0,        5348,      -6.484542686,       -6.49354874,       -6.70593009,      -6.285629507,      -5.872147258,      -7.944831065
          0,           0,        5349,      -6.496087464,      -6.505808628,      -6.711624052,      -6.289709573,      -5.884837504,      -7.944832124
          0,           0,        5350,      -6.518584426,       -6.53151158,      -6.725515734,      -6.298220443,      -5.907113071,      -7.944833022
          0,           0,        5351,      -6.522083626,       -6.53055333,      -6.717437025,       -6.29761339,      -5.910251525,      -7.944835839
          0,           0,        5352,      -6.498409265,      -6.510303234,      -6.703913894,      -6.279527655,      -5.884556004,       -7.94483746
          0,           0,        5353,       -6.47618578,      -6.483325945,      -6.701532025,       -6.28337692,      -5.862530987,      -7.944836797
          0,           0,        5354,      -6.503402699,      -6.515581333,       -6.73136329,      -6.290940911,      -5.889541888,      -7.944839094
          0,           0,        5355,      -6.518073445,      -6.531502878,      -6.736059894,      -6.288952386,      -5.904805643,      -7.944841489
          0,           0,        5356,      -6.507557668,      -6.516353684,      -6.707652796,      -6.293688707,      -5.896721748,      -7.944842824
          0,           0,        5357,      -6.504629101,      -6.515397767,      -6.701508919,      -6.295497776,      -5.893462103,      -7.944843489
          0,           0,        5358,      -6.511066196,      -6.520993306,      -6.719729161,      -6.313420437,      -5.898986098,      -7.944844957
          0,           0,        5359,      -6.555366572,      -6.571100988,      -6.756097341,      -6.315602339,      -5.941333216,      -7.944848454
          0,           0,        5360,      -6.522782842,      -6.536806624,      -6.732825553,      -6.298709322,      -5.909459362,      -7.944848732
          0,           0,        5361,      -6.522358625,      -6.531458061,      -6.717009274,      -6.309912241,      -5.910513326,      -7.944847071
          0,           0,        5362,      -6.522356903,      -6.533999884,      -6.727938277,      -6.313767964,       -5.91018367,      -7.944847885
          0,           0,        5363,      -6.553413535,      -6.567086095,      -6.740536127,        -6.3232045,      -5.939982329,      -7.944850119
          0,           0,        5364,      -6.531591102,      -6.544856865,       -6.72917196,      -6.292266106,      -5.916786704,       -7.94485202
          0,           0,        5365,       -6.50346048,      -6.514724123,      -6.709389929,      -6.300765973,      -5.889804729,      -7.944850895
          0,           0,        5366,      -6.522105046,       -6.53194869,      -6.729621632,      -6.311651184,      -5.909251397,      -7.944850572
          0,           0,        5367,      -6.549152566,      -6.559764094,      -6.746681656,      -6.316034509,      -5.936925994,      -7.944854158
          0,           0,        5368,      -6.532015423,      -6.546405703,      -6.721849681,      -6.295186949,          -5.92081,      -7.944856282
          0,           0,        5369,      -6.498615997,       -6.50915603,      -6.697933812,      -6.289678084,      -5.887183916,      -7.944855002
          0,           0,        5370,       -6.51392615,      -6.526471918,      -6.713709406,      -6.308803336,      -5.900897491,      -7.944851856
          0,           0,        5371,      -6.536144986,       -6.54698473,      -6.745528171,       -6.29978203,        -5.9218562,       -7.94485132
          0,           0,        5372,      -6.516534664,      -6.524946204,      -6.731210729,      -6.286522107,      -5.902982928,      -7.944852624
          0,           0,        5373,      -6.499431603,      -6.511918214,      -6.713491774,      -6.284665358,      -5.887541845,      -7.944849121
          0,           0,        5374,      -6.512208473,      -6.521265317,      -6.722915982,       -6.31522857,      -5.901191186,      -7.944845007
          0,           0,        5375,      -6.562135963,      -6.578473633,      -6.743606498,      -6.323499782,       -5.94868529,      -7.944844204
          0,           0,        5376,       -6.52733016,      -6.538379112,      -6.730219605,      -6.293642397,      -5.913523626,      -7.944844659
          0,           0,        5377,       -6.52232297,      -6.531775652,      -6.720801033,       -6.30230379,      -5.908027608,      -7.944844728
          0,           0,        5378,      -6.515791896,       -6.53000635,      -6.735926003,      -6.310211853,      -5.902328175,      -7.944841275
          0,           0,        5379,      -6.563604197,      -6.573867827,      -6.751329433,      -6.332261551,       -5.95091454,      -7.944839015
          0,           0,        5380,      -6.539542641,      -6.554261774,       -6.72629127,      -6.297536984,      -5.927461683,      -7.944836914
          0,           0,        5381,      -6.510301626,      -6.520073032,      -6.704489579,      -6.297186291,      -5.898522714,      -7.944833426
          0,           0,        5382,       -6.51924539,      -6.529489878,      -6.714956975,      -6.305240088,      -5.906222993,      -7.944831691
          0,           0,        5383,      -6.534096397,        -6.5497453,      -6.736199181,      -6.306362202,      -5.919706003,       -7.94482999
          0,           0,        5384,      -6.524103968,      -6.533740836,      -6.727020762,      -6.289584358,      -5.910674844,      -7.944828937
          0,           0,        5385,      -6.485625654,      -6.498790972,      -6.699395394,      -6.277071837,      -5.873884467,      -7.944824434
          0,           0,        5386,      -6.497769204,      -6.508236729,      -6.702336873,      -6.291801783,      -5.886253548,      -7.944820648
          0,           0,        5387,      -6.519894198,      -6.531383097,      -6.718121073,      -6.290272811,      -5.907131498,      -7.944822059
          0,           0,        5388,      -6.510357608,      -6.522642283,      -6.714021166,      -6.278547812,      -5.896533352,      -7.944822292
          0,           0,        5389,      -6.484534358,      -6.493767802,      -6.701845439,      -6.267039384,      -5.871126736,      -7.944820494
          0,           0,        5390,      -6.491882931,      -6.504192283,      -6.716978438,      -6.293532855,      -5.878934484,      -7.944814719
          0,           0,        5391,      -6.544948115,      -6.556681372,       -6.74270177,       -6.30522241,      -5.932017706,      -7.944811363
          0,           0,        5392,      -6.523141706,      -6.535253547,      -6.719690246,      -6.284191778,      -5.911056822,      -7.944813635
          0,           0,        5393,      -6.512870974,      -6.524597766,      -6.700864186,      -6.291554085,      -5.900463254,      -7.944812688
          0,           0,        5394,      -6.514451377,      -6.526554692,      -6.718108226,      -6.297229803,      -5.901249149,      -7.944810234
          0,           0,        5395,      -6.542973733,      -6.557820287,      -6.740540454,      -6.306016844,      -5.928387591,      -7.944806377
          0,           0,        5396,      -6.517597429,      -6.529787427,      -6.719698439,      -6.280101949,      -5.904749854,      -7.944807876
          0,           0,        5397,      -6.502894008,      -6.514734169,      -6.706800529,      -6.292570759,      -5.891119909,      -7.944811885
          0,           0,        5398,      -6.524723457,      -6.535548747,      -6.718216118,      -6.300106082,      -5.912774527,      -7.944812486
          0,           0,        5399,      -6.529012838,      -6.541025896,      -6.717212994,      -6.281854851,      -5.915749642,      -7.944812885
          0,           0,        5400,      -6.493084478,      -6.503318078,      -6.703195876,      -6.267289857,      -5.879029895,       -7.94481279
          0,           0,        5401,      -6.485440365,      -6.497197939,      -6.700823824,       -6.27807687,      -5.871945136,      -7.944814792
          0,           0,        5402,      -6.519965142,      -6.531297119,      -6.723795022,      -6.290037727,      -5.906456477,      -7.944815687
          0,           0,        5403,      -6.512781668,      -6.522695825,      -6.714061079,      -6.270991915,       -5.90058676,      -7.944817177
          0,           0,        5404,      -6.510521397,      -6.522214562,       -6.70190787,      -6.279332615,      -5.898913736,      -7.944820676
          0,           0,        5405,      -6.509435328,      -6.519382821,      -6.711598686,        -6.2876997,      -5.897813028,      -7.944821694
          0,           0,        5406,      -6.530468982,       -6.54571576,      -6.717320631,      -6.287877095,      -5.916701944,       -7.94482301
          0,           0,        5407,      -6.506749165,      -6.516514117,       -6.70940678,      -6.265020158,      -5.893333855,       -7.94482444
          0,           0,        5408,      -6.494022988,       -6.50320127,      -6.705015643,      -6.270640964,       -5.88140082,      -7.944828701
          0,           0,        5409,      -6.512130792,      -6.523017544,       -6.70566708,      -6.276943701,      -5.899373582,       -7.94483248
          0,           0,        5410,      -6.523298584,      -6.533803984,       -6.70827489,      -6.276399306,      -5.910471702,      -7.944831695
          0,           0,        5411,       -6.49295384,      -6.505731565,      -6.692030273,      -6.253413625,      -5.879183205,      -7.944831057
          0,           0,        5412,      -6.484437661,      -6.492395401,      -6.694068718,      -6.265878014,       -5.87145952,      -7.944832445
          0,           0,        5413,      -6.504696706,      -6.515488414,      -6.699962402,      -6.251041213,      -5.891605567,      -7.944836115
          0,           0,        5414,      -6.481471308,      -6.491332885,      -6.685165597,      -6.250783292,      -5.869336569,      -7.944837045
          0,           0,        5415,      -6.489127265,      -6.497345629,      -6.685632815,      -6.249066136,       -5.87783269,      -7.944834735
          0,           0,        5416,      -6.472424089,      -6.483667749,       -6.68764626,      -6.258161648,      -5.860341624,      -7.944835552
          0,           0,        5417,      -6.505956513,      -6.514671579,      -6.699583462,      -6.260257711,      -5.891926292,       -7.94483875
          0,           0,        5418,      -6.484676014,      -6.496827846,      -6.696121044,      -6.246371023,      -5.870584587,      -7.944841175
          0,           0,        5419,      -6.493980479,      -6.502852074,      -6.701412345,      -6.269428669,      -5.880829241,      -7.944839232
          0,           0,        5420,      -6.513992464,       -6.52366689,      -6.710592521,      -6.267596239,      -5.901726003,      -7.944836955
          0,           0,        5421,      -6.512769749,      -6.525363899,      -6.706131802,      -6.272625714,      -5.900633866,       -7.94483766
          0,           0,        5422,      -6.498797512,      -6.507329548,      -6.697590793,      -6.267290017,      -5.887038271,       -7.94483696
          0,           0,        5423,      -6.502869355,       -6.51404791,      -6.707525671,      -6.284780616,       -5.89010049,      -7.944835418
          0,           0,        5424,      -6.524854884,      -6.535468718,      -6.715493718,      -6.271267398,      -5.910884836,      -7.944834614
          0,           0,        5425,      -6.492762859,      -6.499937226,      -6.704946188,      -6.261154598,      -5.880338826,      -7.944834154
          0,           0,        5426,      -6.492103652,      -6.503372113,      -6.704505583,      -6.270491628,      -5.879780807,      -7.944833735
          0,           0,        5427,      -6.499069052,      -6.509498194,      -6.705885749,      -6.278973448,       -5.88735108,      -7.944831933
          0,           0,        5428,      -6.531795898,      -6.543445514,      -6.724492589,      -6.294277476,      -5.918291979,       -7.94483286
          0,           0,        5429,      -6.501173017,      -6.511890013,      -6.701557763,      -6.259429426,      -5.887039508,      -7.944834596
          0,           0,        5430,      -6.492290976,      -6.499810644,      -6.704312714,      -6.274491126,      -5.879101573,        -7.9448334
          0,           0,        5431,      -6.514589388,      -6.526877034,      -6.728375977,      -6.294964938,      -5.901146495,      -7.944830717
          0,           0,        5432,      -6.541373423,      -6.555234019,      -6.725950594,      -6.291407549,      -5.928867765,      -7.944829188
          0,           0,        5433,      -6.506752998,      -6.517792017,      -6.701761875,      -6.272377695,      -5.894930021,      -7.944830776
          0,           0,        5434,      -6.480024004,      -6.490414878,      -6.686320254,      -6.269435549,      -5.868105647,      -7.944830955
          0,           0,        5435,      -6.510139358,      -6.519075024,      -6.714063909,      -6.285667215,      -5.896965168,      -7.944829478
          0,           0,        5436,      -6.524674871,      -6.537154822,      -6.735940231,      -6.290681838,       -5.91082392,      -7.944828295
          0,           0,        5437,      -6.513321681,      -6.527900376,      -6.720175301,      -6.278460814,       -5.90027944,      -7.944829727
          0,           0,        5438,      -6.489198081,      -6.497127274,      -6.703358998,      -6.276512087,      -5.877975372,      -7.944831496
          0,           0,        5439,      -6.505572663,      -6.518442525,      -6.715205386,       -6.29869814,      -5.894239456,      -7.944830913
          0,           0,        5440,      -6.554759556,      -6.566355657,      -6.738775821,      -6.307150431,      -5.940873697,      -7.944829345
          0,           0,        5441,      -6.530699223,      -6.543342851,      -6.728850702,      -6.297304443,      -5.916254172,      -7.944828881
          0,           0,        5442,       -6.51571755,      -6.529436175,      -6.720804647,      -6.293644142,      -5.901063388,      -7.944828502
          0,           0,        5443,      -6.520648263,      -6.527416032,      -6.733985651,      -6.305110788,      -5.907457893,      -7.944827508
          0,           0,        5444,      -6.550137398,      -6.566364569,      -6.745183123,      -6.314701588,      -5.937573791,      -7.944827364
          0,           0,        5445,      -6.533747163,      -6.544165967,      -6.714470743,      -6.295019341,      -5.922064608,      -7.944827976
          0,           0,        5446,      -6.515504007,      -6.526284507,      -6.703699455,      -6.302164815,       -5.90358553,      -7.944828165
          0,           0,        5447,      -6.511638827,      -6.523919999,      -6.716949641,      -6.295144367,      -5.897991686,      -7.944827428
          0,           0,        5448,       -6.53001751,      -6.537796756,      -6.733653188,      -6.296141888,      -5.915659266,      -7.944827902
