Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
18,0.805901,0,2.30666,-0,6.05127e-08,0,0,0,0,0,0,0.95149,1.16776,-0.0185717,1.50643,0.922666,-0.1817,0.00116371,0.000312672,8.35158e-05,0.00120787,1.12962,0,0,0,0,8.95584
19,0.797785,0,2.28281,-0,6.05002e-08,0,0,0,0,0,0,0.935715,1.16776,-0.0196247,1.49653,0.913125,-0.200783,0.00119899,0.000318419,7.84334e-05,0.00124303,1.12931,0,0,0,0,9.03857
20,0.789468,0,2.25851,-0,6.049e-08,0,0,0,0,0,0,0.919695,1.16776,-0.0205566,1.48658,0.903403,-0.220225,0.00123213,0.000321854,7.04435e-05,0.00127542,1.12906,0,0,0,0,9.10147
21,0.781623,0,2.23567,-0,6.0482e-08,0,0,0,0,0,0,0.903518,1.16776,-0.0213352,1.47664,0.894268,-0.238495,0.00126376,0.000324572,5.98829e-05,0.00130615,1.12886,0,0,0,0,9.15812
22,0.774697,0,2.21553,-0,6.04752e-08,0,0,0,0,0,0,0.887282,1.16776,-0.0219355,1.46677,0.886213,-0.254605,0.00129395,0.000328268,4.74169e-05,0.00133578,1.12869,0,0,0,0,9.21006
23,0.768963,0,2.19885,-0,6.04694e-08,0,0,0,0,0,0,0.871085,1.16776,-0.0223426,1.45703,0.879541,-0.26795,0.00132239,0.000334179,3.39004e-05,0.00136438,1.12855,0,0,0,0,9.26436
24,0.764551,0,2.186,-0,6.04645e-08,0,0,0,0,0,0,0.855025,1.16776,-0.0225533,1.44749,0.874399,-0.278233,0.00134904,0.000342828,2.01967e-05,0.00139207,1.12843,0,0,0,0,9.31848
25,0.761455,0,2.17695,-0,6.04603e-08,0,0,0,0,0,0,0.839202,1.16776,-0.0225756,1.4382,0.870778,-0.285475,0.00137364,0.000353775,6.97898e-06,0.00141848,1.12832,0,0,0,0,9.37355
26,0.759634,0,2.17159,-0,6.04572e-08,0,0,0,0,0,0,0.823713,1.16776,-0.0224259,1.42922,0.868637,-0.289758,0.00139693,0.000365986,-5.38839e-06,0.00144409,1.12825,0,0,0,0,9.42914
27,0.759082,0,2.16998,-0,6.04564e-08,0,0,0,0,0,0,0.808651,1.16776,-0.0221252,1.42058,0.867991,-0.291051,0.0014172,0.000376991,-1.69498e-05,0.00146658,1.12823,0,0,0,0,9.48192
28,0.759916,0,2.17251,-0,6.04595e-08,0,0,0,0,0,0,0.794105,1.16776,-0.0216949,1.41235,0.869003,-0.289025,0.00143183,0.000384189,-2.8019e-05,0.00148274,1.1283,0,0,0,0,9.51803
29,0.762407,0,2.17994,-0,6.04659e-08,0,0,0,0,0,0,0.780157,1.16776,-0.0211538,1.40455,0.871975,-0.283081,0.00144268,0.000386679,-3.92609e-05,0.00149412,1.12846,0,0,0,0,9.54715
30,0.651573,0,1.86461,-0,6.04987e-08,0,0,0,0,0,0,0.674575,1.16776,0.00649289,1.34861,0.745846,-0.53534,0.00178205,-2.63295e-05,0.00177699,0.00251676,1.12928,0,0,0,0,10.5634
31,0.629678,0,1.80066,-0,6.04719e-08,0,0,0,0,0,0,0.674814,1.16776,0.00677567,1.34873,0.720265,-0.586501,0.001842,-7.3696e-05,0.00177122,0.00255648,1.12861,0,0,0,0,10.4835
32,0.477311,0,1.36075,-0,6.03328e-08,0,0,0,0,0,0,0.677501,1.16776,0.00884546,1.35009,0.544299,-0.938434,0.00225736,-0.000393419,0.00152637,0.00275323,1.12517,0,0,0,0,9.54197
33,0.359232,0,1.0221,-0,6.02449e-08,0,0,0,0,0,0,0.681097,1.16776,0.0106333,1.35191,0.408841,-1.20935,0.00234479,-0.000569329,0.00105181,0.0026322,1.123,0,0,0,0,8.17894
34,0.289758,0,0.823122,-0,6.01747e-08,0,0,0,0,0,0,0.685624,1.16776,0.0120348,1.35421,0.329249,-1.36853,0.00222673,-0.000584358,0.000646094,0.00239107,1.12126,0,0,0,0,7.07555
35,0.266403,0,0.755792,-0,6.01175e-08,0,0,0,0,0,0,0.691053,1.16776,0.0131308,1.35697,0.302317,-1.4224,0.00209841,-0.000536184,0.000433721,0.00220883,1.11985,0,0,0,0,6.5893
36,0.271538,0,0.769985,-0,6.00965e-08,0,0,0,0,0,0,0.697366,1.16776,0.0141403,1.36021,0.307994,-1.41104,0.00198194,-0.000473312,0.000340192,0.00206588,1.11934,0,0,0,0,6.48182
37,1.11348,0,3.21004,-0,6.08406e-08,0,0,0,0,0,0,0.674575,1.16776,-0.00649289,1.34861,1.28401,0.540997,0.000914316,0.000637265,-0.000525738,0.00123227,1.13776,0,0,0,0,9.6428
38,1.17174,0,3.38232,-0,6.08999e-08,0,0,0,0,0,0,0.67295,1.16776,-0.00456923,1.34779,1.35293,0.678825,0.000626496,0.000807403,-0.000231819,0.00104792,1.13924,0,0,0,0,9.0451
39,1.17449,0,3.40086,-0,6.10424e-08,0,0,0,0,0,0,0.671836,1.16776,-0.00230154,1.34723,1.36035,0.693658,0.000463051,0.00100088,0.000360934,0.00116036,1.14279,0,0,0,0,9.28634
40,1.07397,0,3.17992,-0,6.20726e-08,0,0,0,0,0,0,0.67146,1.16776,0,1.34704,1.27197,0.516907,0.000740489,0.00145213,0.00175868,0.00239791,1.16869,0,0,0,0,4.67486
41,0.958186,0,2.78147,-0,6.11593e-08,0,0,0,0,0,0,0.671836,1.16776,0.00230154,1.34723,1.11259,0.198143,0.000988259,0.00067937,0.0016668,0.00205339,1.14571,0,0,0,0,11.1071
42,0.806139,0,2.31628,-0,6.06885e-08,0,0,0,0,0,0,0.67295,1.16776,0.00456923,1.34779,0.926513,-0.174006,0.00137197,0.000309572,0.00179725,0.00228216,1.13398,0,0,0,0,11.1088
43,0.735242,0,2.11357,-0,6.07106e-08,0,0,0,0,0,0,0.871085,1.16776,0.0223426,1.45703,0.845429,-0.336174,-0.000268419,7.06503e-05,3.30694e-06,0.000277581,1.13453,0,0,0,0,4.13472
44,0.749911,0,2.15612,-0,6.07187e-08,0,0,0,0,0,0,0.887282,1.16776,0.0219355,1.46677,0.862447,-0.302138,-0.000270077,8.31862e-05,6.61133e-06,0.000282676,1.13473,0,0,0,0,4.1863
45,0.762973,0,2.19414,-0,6.07283e-08,0,0,0,0,0,0,0.903518,1.16776,0.0213352,1.47664,0.877656,-0.27172,-0.000271297,0.000102587,9.91794e-06,0.000290214,1.13497,0,0,0,0,4.26495
46,0.773594,0,2.22519,-0,6.07387e-08,0,0,0,0,0,0,0.919695,1.16776,0.0205566,1.48658,0.890074,-0.246883,-0.000268646,0.000129164,1.29809e-05,0.000298367,1.13523,0,0,0,0,4.34891
47,0.781682,0,2.24893,-0,6.07484e-08,0,0,0,0,0,0,0.935715,1.16776,0.0196247,1.49653,0.899572,-0.227888,-0.000261263,0.000162115,1.5573e-05,0.000307867,1.13547,0,0,0,0,4.43694
48,0.787692,0,2.26664,-0,6.07567e-08,0,0,0,0,0,0,0.95149,1.16776,0.0185717,1.50643,0.906654,-0.213723,-0.000249328,0.000197753,1.75868e-05,0.000318716,1.13568,0,0,0,0,4.52747
49,0.792648,0,2.28124,-0,6.07636e-08,0,0,0,0,0,0,0.966931,1.16776,0.0174319,1.51622,0.912496,-0.20204,-0.000232012,0.000230781,1.89506e-05,0.000327794,1.13585,0,0,0,0,4.60314
50,0.797025,0,2.2941,-0,6.0769e-08,0,0,0,0,0,0,0.981959,1.16776,0.016238,1.52583,0.917641,-0.191749,-0.000210482,0.000259593,1.97613e-05,0.000334786,1.13598,0,0,0,0,4.66219
51,0.800843,0,2.30531,-0,6.07731e-08,0,0,0,0,0,0,0.996499,1.16776,0.0150171,1.53522,0.922122,-0.182787,-0.000186701,0.000284775,2.02426e-05,0.000341121,1.13608,0,0,0,0,4.71498
52,0.804043,0,2.31468,-0,6.07764e-08,0,0,0,0,0,0,1.01049,1.16776,0.0137893,1.54432,0.925873,-0.175285,-0.000162805,0.000307522,2.05957e-05,0.000348568,1.13617,0,0,0,0,4.77156
53,0.806769,0,2.32265,-0,6.07788e-08,0,0,0,0,0,0,1.02386,1.16776,0.0125673,1.55309,0.92906,-0.168912,-0.000140427,0.000328819,2.0824e-05,0.000358155,1.13622,0,0,0,0,4.84028
54,0.809165,0,2.3296,-0,6.07798e-08,0,0,0,0,0,0,1.03658,1.16776,0.0113584,1.5615,0.93184,-0.163351,-0.000119945,0.000349489,2.06635e-05,0.000370076,1.13625,0,0,0,0,4.9213
55,0.811258,0,2.3356,-0,6.07793e-08,0,0,0,0,0,0,1.04859,1.16776,0.0101666,1.56949,0.93424,-0.158551,-0.000101569,0.000370376,2.04308e-05,0.000384593,1.13624,0,0,0,0,5.01407
56,0.813077,0,2.3407,-0,6.07767e-08,0,0,0,0,0,0,1.05989,1.16776,0.00899459,1.57706,0.936281,-0.15447,-8.51774e-05,0.00039134,2.03573e-05,0.000401019,1.13617,0,0,0,0,5.11702
57,0.814333,0,2.34407,-0,6.07718e-08,0,0,0,0,0,0,1.07046,1.16776,0.00784638,1.58417,0.937627,-0.151778,-7.17002e-05,0.000411899,2.05423e-05,0.000418597,1.13605,0,0,0,0,5.22449
58,0.815458,0,2.34694,-0,6.07646e-08,0,0,0,0,0,0,1.08031,1.16776,0.00672717,1.59084,0.938774,-0.149484,-6.14181e-05,0.000432333,2.10093e-05,0.000437179,1.13587,0,0,0,0,5.32986
59,0.815771,0,2.34748,-0,6.07577e-08,0,0,0,0,0,0,1.08729,1.16776,0.00589878,1.59559,0.938994,-0.149045,-5.67139e-05,0.000446916,2.16244e-05,0.000451019,1.1357,0,0,0,0,5.40314
60,0.816363,0,2.34907,-0,6.07555e-08,0,0,0,0,0,0,1.08945,1.16776,0.00564335,1.59705,0.939628,-0.147775,-5.44462e-05,0.000449262,2.09695e-05,0.000453034,1.13564,0,0,0,0,5.40938
61,0.819338,0,2.35709,-0,6.0745e-08,0,0,0,0,0,0,1.09792,1.16776,0.00460142,1.60285,0.942837,-0.141358,-4.63468e-05,0.00045694,1.86331e-05,0.000459662,1.13538,0,0,0,0,5.42504
62,0.820542,0,2.36,-0,6.07343e-08,0,0,0,0,0,0,1.1058,1.16776,0.00360631,1.60825,0.944001,-0.13903,-4.06009e-05,0.000459074,1.70353e-05,0.000461181,1.13512,0,0,0,0,5.41793
63,0.823943,0,2.36914,-0,6.0722e-08,0,0,0,0,0,0,1.11314,1.16776,0.00266024,1.6133,0.947658,-0.131716,-2.77704e-05,0.000456141,1.51761e-05,0.000457238,1.13481,0,0,0,0,5.39164
64,0.823155,0,2.36603,-0,6.07055e-08,0,0,0,0,0,0,1.12006,1.16776,0.00175613,1.61808,0.94641,-0.134211,-6.43769e-06,0.000434138,1.25547e-05,0.000434367,1.1344,0,0,0,0,5.24959
65,0.831354,0,2.38814,-0,6.06778e-08,0,0,0,0,0,0,1.12667,1.16776,0.000876868,1.62266,0.955258,-0.116516,8.63471e-05,0.00037405,1.97616e-07,0.000383887,1.13372,0,0,0,0,4.97137
66,0.829877,0,2.37822,-0,6.0569e-08,0,0,0,0,0,0,0.712716,1.16776,-0.016184,1.36817,0.951289,-0.124453,0.00144211,0.000328535,-0.000138742,0.00148555,1.13101,0,0,0,0,9.69031
67,0.849038,0,2.43459,-0,6.05962e-08,0,0,0,0,0,0,0.70458,1.16776,-0.0151656,1.36393,0.973835,-0.0793622,0.00142099,0.000313909,-0.000159208,0.00146393,1.13169,0,0,0,0,9.6673
68,0.866237,0,2.48509,-0,6.06181e-08,0,0,0,0,0,0,0.697366,1.16776,-0.0141403,1.36021,0.994037,-0.0389584,0.00141025,0.000296165,-0.000182258,0.00145249,1.13223,0,0,0,0,9.66229
69,0.876013,0,2.51374,-0,6.0629e-08,0,0,0,0,0,0,0.691053,1.16776,-0.0131308,1.35697,1.00549,-0.0160435,0.00144883,0.000267641,-0.000229733,0.00149114,1.1325,0,0,0,0,9.76418
70,0.891037,0,2.55859,-0,6.06602e-08,0,0,0,0,0,0,0.685624,1.16776,-0.0120348,1.35421,1.02343,0.0198364,0.00147096,0.00023114,-0.00033443,0.0015261,1.13328,0,0,0,0,9.8519
71,0.93839,0,2.69759,-0,6.07114e-08,0,0,0,0,0,0,0.681097,1.16776,-0.0106333,1.35191,1.07904,0.131039,0.00141637,0.000257182,-0.000496995,0.00152291,1.13455,0,0,0,0,9.98547
72,1.02055,0,2.9377,-0,6.07722e-08,0,0,0,0,0,0,0.677501,1.16776,-0.00884546,1.35009,1.17508,0.323128,0.00123478,0.000395402,-0.000617328,0.00143601,1.13606,0,0,0,0,10.0046
73,1.10587,0,3.18746,-0,6.08323e-08,0,0,0,0,0,0,0.674814,1.16776,-0.00677567,1.34873,1.27499,0.52294,0.000954039,0.00061032,-0.000565421,0.00126585,1.13755,0,0,0,0,9.71891
74,0.336823,0,0.959162,-0,6.02775e-08,0,0,0,0,0,0,0.72178,1.16776,0.0171726,1.37292,0.383665,-1.2597,0.00129236,-0.000267917,0.000151044,0.00132845,1.1238,0,0,0,0,5.83545
75,0.420296,0,1.20034,-0,6.04105e-08,0,0,0,0,0,0,0.73176,1.16776,0.018112,1.37821,0.480136,-1.06676,0.000544221,-5.85001e-05,5.24567e-05,0.000549864,1.12709,0,0,0,0,4.20378
76,0.535831,0,1.53725,-0,6.06192e-08,0,0,0,0,0,0,0.742632,1.16776,0.0189883,1.38402,0.614899,-0.797233,-7.177e-05,0.000104236,-1.20191e-05,0.000127124,1.13226,0,0,0,0,2.30104
77,0.605748,0,1.74017,-0,6.06803e-08,0,0,0,0,0,0,0.754357,1.16776,0.019792,1.39036,0.696069,-0.634894,-0.000235361,0.000161885,-2.48813e-05,0.000286742,1.13378,0,0,0,0,3.6863
78,0.628163,0,1.80464,-0,6.06822e-08,0,0,0,0,0,0,0.766885,1.16776,0.0205162,1.39721,0.721856,-0.583319,-0.00029535,0.000192464,-2.62243e-05,0.000353499,1.13382,0,0,0,0,4.17738
79,0.635456,0,1.82514,-0,6.06711e-08,0,0,0,0,0,0,0.780157,1.16776,0.0211538,1.40455,0.730057,-0.566918,-0.000318246,0.000189021,-2.28394e-05,0.000370852,1.13355,0,0,0,0,4.30496
80,0.648062,0,1.86129,-0,6.06696e-08,0,0,0,0,0,0,0.794105,1.16776,0.0216949,1.41235,0.744515,-0.538003,-0.000315759,0.000158951,-1.73698e-05,0.000353937,1.13351,0,0,0,0,4.26714
81,0.663204,0,1.90501,-0,6.06753e-08,0,0,0,0,0,0,0.808651,1.16776,0.0221252,1.42058,0.762006,-0.503021,-0.000308525,0.00012104,-1.2008e-05,0.000331637,1.13365,0,0,0,0,4.22626
82,0.681205,0,1.95716,-0,6.06856e-08,0,0,0,0,0,0,0.823713,1.16776,0.0224259,1.42922,0.782864,-0.461303,-0.000297358,8.99837e-05,-7.32059e-06,0.000310761,1.13391,0,0,0,0,4.19697
83,0.700933,0,2.01429,-0,6.06958e-08,0,0,0,0,0,0,0.839202,1.16776,0.0225756,1.4382,0.805717,-0.415598,-0.00028119,7.07791e-05,-3.32596e-06,0.00028998,1.13416,0,0,0,0,4.14683
84,0.718932,0,2.06637,-0,6.07036e-08,0,0,0,0,0,0,0.855025,1.16776,0.0225533,1.44749,0.826548,-0.373937,-0.000270527,6.52143e-05,7.38514e-08,0.000278277,1.13436,0,0,0,0,4.11706
85,0.766925,0,2.19332,-0,6.04755e-08,0,0,0,0,0,0,0.766885,1.16776,-0.0205162,1.39721,0.877327,-0.272379,0.00145206,0.000384658,-5.14553e-05,0.00150302,1.1287,0,0,0,0,9.57457
86,0.773943,0,2.21399,-0,6.04879e-08,0,0,0,0,0,0,0.754357,1.16776,-0.019792,1.39036,0.885598,-0.255836,0.00146007,0.000378508,-6.53056e-05,0.00150975,1.12901,0,0,0,0,9.60396
87,0.783825,0,2.24301,-0,6.05031e-08,0,0,0,0,0,0,0.742632,1.16776,-0.0189883,1.38402,0.897202,-0.232627,0.00146468,0.000368692,-8.11903e-05,0.00151255,1.12938,0,0,0,0,9.63984
88,0.796684,0,2.2807,-0,6.05211e-08,0,0,0,0,0,0,0.73176,1.16776,-0.018112,1.37821,0.912282,-0.202469,0.00146549,0.000356679,-9.91666e-05,0.00151153,1.12983,0,0,0,0,9.67099
89,0.812254,0,2.3264,-0,6.05432e-08,0,0,0,0,0,0,0.72178,1.16776,-0.0171726,1.37292,0.930562,-0.165908,0.00145768,0.000342735,-0.000118588,0.00150212,1.13038,0,0,0,0,9.68861
90,0.286287,0,0.812164,-0,6.01141e-08,0,0,0,0,0,0,0.70458,1.16776,0.0151656,1.36393,0.324865,-1.3773,0.001868,-0.000427907,0.000283358,0.00193722,1.11977,0,0,0,0,6.47529
91,0.304062,0,0.863623,-0,6.01641e-08,0,0,0,0,0,0,0.712716,1.16776,0.016184,1.36817,0.345449,-1.33613,0.00169985,-0.000384422,0.000227956,0.00175762,1.121,0,0,0,0,6.37382
