"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,         337,      -11.09354788,      -10.82679401,      -11.32967459,      -11.60510074
          0,           0,         338,      -11.11338689,       -10.8465772,      -11.34958962,       -11.6249424
          0,           0,         339,      -11.13325645,      -10.86636771,      -11.36950324,      -11.64479426
          0,           0,         340,        -11.153163,      -10.88617751,      -11.38942141,      -11.66466653
          0,           0,         341,      -11.17310993,      -10.90601712,      -11.40934962,      -11.68456806
          0,           0,         342,      -11.19309728,      -10.92589481,      -11.42929246,      -11.70450558
          0,           0,         343,      -11.21312195,      -10.94581604,      -11.44925325,      -11.72448306
          0,           0,         344,      -11.23317814,      -10.96578321,      -11.46923377,      -11.74450185
          0,           0,         345,      -11.25325776,      -10.98579543,      -11.48923423,       -11.7645601
          0,           0,         346,      -11.27335138,       -11.0058489,      -11.50925337,      -11.78465353
          0,           0,         347,      -11.29344887,      -11.02593713,      -11.52928841,      -11.80477538
          0,           0,         348,      -11.31354036,      -11.04605162,      -11.54933554,       -11.8249173
          0,           0,         349,      -11.33361707,      -11.06618269,      -11.56938999,      -11.84506994
          0,           0,         350,       -11.3536717,      -11.08631999,      -11.58944666,      -11.86522352
          0,           0,         351,      -11.37369938,      -11.10645365,      -11.60950044,      -11.88536895
          0,           0,         352,      -11.39369765,      -11.12657482,      -11.62954676,      -11.90549849
          0,           0,         353,      -11.41366663,      -11.14667635,      -11.64958147,      -11.92560561
          0,           0,         354,      -11.43360911,      -11.16675338,      -11.66960185,       -11.9456866
          0,           0,         355,      -11.45352996,      -11.18680349,      -11.68960632,       -11.9657398
          0,           0,         356,      -11.47343578,      -11.20682682,      -11.70959425,      -11.98576553
          0,           0,         357,      -11.49333433,      -11.22682595,      -11.72956705,      -12.00576712
          0,           0,         358,      -11.51323364,      -11.24680541,      -11.74952653,      -12.02574897
          0,           0,         359,      -11.53314164,      -11.26677144,      -11.76947605,      -12.04571731
          0,           0,         360,       -11.5530651,      -11.28673114,        -11.789419,      -12.06567852
          0,           0,         361,      -11.57300941,       -11.3066918,      -11.80935963,      -12.08563984
          0,           0,         362,      -11.59297794,      -11.32666039,      -11.82930166,      -12.10560726
          0,           0,         363,      -11.61297183,      -11.34664276,      -11.84924854,      -12.12558606
          0,           0,         364,      -11.63299014,      -11.36664329,      -11.86920347,      -12.14558022
          0,           0,         365,      -11.65302974,       -11.3866644,      -11.88916812,      -12.16559164
          0,           0,         366,      -11.67308558,       -11.4067064,       -11.9091435,      -12.18562025
          0,           0,         367,       -11.6931515,       -11.4267676,      -11.92912933,      -12.20566433
          0,           0,         368,      -11.71322031,       -11.4468443,      -11.94912477,      -12.22572048
          0,           0,         369,      -11.73328466,      -11.46693114,       -11.9691273,      -12.24578341
          0,           0,         370,      -11.75333749,      -11.48702167,      -11.98913435,      -12.26584737
          0,           0,         371,       -11.7733728,      -11.50710879,      -12.00914255,      -12.28590601
          0,           0,         372,      -11.79338564,      -11.52718525,      -12.02914827,      -12.30595273
          0,           0,         373,      -11.81337321,      -11.54724456,      -12.04914846,      -12.32598232
          0,           0,         374,      -11.83333416,      -11.56728094,      -12.06913969,      -12.34598978
          0,           0,         375,      -11.85326932,      -11.58729027,      -12.08911978,      -12.36597187
          0,           0,         376,      -11.87318137,      -11.60727009,      -12.10908718,       -12.3859271
          0,           0,         377,      -11.89307439,      -11.62721985,      -12.12904099,      -12.40585528
          0,           0,         378,       -11.9129538,      -11.64714115,      -12.14898162,      -12.42575861
          0,           0,         379,      -11.93282576,      -11.66703713,       -12.1689101,      -12.44564015
          0,           0,         380,      -11.95269656,      -11.68691237,      -12.18882887,      -12.46550495
          0,           0,         381,      -11.97257228,      -11.70677268,      -12.20873999,      -12.48535815
          0,           0,         382,      -11.99245828,      -11.72662438,      -12.22864672,      -12.50520548
          0,           0,         383,       -12.0123585,      -11.74647392,      -12.24855216,      -12.52505283
          0,           0,         384,      -12.03227587,      -11.76632736,      -12.26845961,      -12.54490602
          0,           0,         385,      -12.05221131,      -11.78618982,      -12.28837185,      -12.56476886
          0,           0,         386,      -12.07216454,      -11.80606546,      -12.30829066,      -12.58464528
          0,           0,         387,      -12.09213354,      -11.82595678,      -12.32821823,      -12.60453701
          0,           0,         388,      -12.11211501,      -11.84586473,      -12.34815495,      -12.62444473
          0,           0,         389,      -12.13210489,      -11.86578898,      -12.36810076,      -12.64436759
          0,           0,         390,      -12.15209856,      -11.88572757,      -12.38805545,      -12.66430358
          0,           0,         391,      -12.17209135,       -11.9056775,      -12.40801741,      -12.68425009
          0,           0,         392,       -12.1920788,      -11.92563504,       -12.4279844,      -12.70420312
          0,           0,         393,      -12.21205703,      -11.94559552,      -12.44795473,      -12.72415873
          0,           0,         394,      -12.23202318,      -11.96555492,      -12.46792615,      -12.74411262
          0,           0,         395,      -12.25197609,      -11.98550934,      -12.48789584,      -12.76406221
          0,           0,         396,      -12.27191487,      -12.00545508,      -12.50786243,      -12.78400325
          0,           0,         397,      -12.29184088,      -12.02539021,      -12.52782438,      -12.80393464
          0,           0,         398,      -12.31175633,      -12.04531332,       -12.5477805,      -12.82385591
          0,           0,         399,      -12.33166471,      -12.06522472,       -12.5677307,      -12.84376719
          0,           0,         400,      -12.35156976,      -12.08512602,       -12.5876752,      -12.86366975
          0,           0,         401,      -12.37147662,      -12.10502004,      -12.60761492,      -12.88356685
          0,           0,         402,      -12.39138786,      -12.12490923,      -12.62755104,      -12.90345993
          0,           0,         403,      -12.41130934,      -12.14479849,      -12.64748719,      -12.92335564
          0,           0,         404,      -12.43124347,      -12.16469183,      -12.66742308,       -12.9432547
          0,           0,         405,      -12.45119279,      -12.18459316,      -12.68736225,       -12.9631627
          0,           0,         406,      -12.47115847,       -12.2045065,      -12.70730633,      -12.98308186
          0,           0,         407,      -12.49114086,      -12.22443463,      -12.72725712,      -13.00301588
          0,           0,         408,       -12.5111391,      -12.24437951,      -12.74721619,      -13.02296639
          0,           0,         409,      -12.53115111,      -12.26434269,      -12.76718345,      -13.04293272
          0,           0,         410,      -12.55117347,      -12.28432318,      -12.78716034,      -13.06291543
          0,           0,         411,      -12.57120343,       -12.3043203,      -12.80714478,      -13.08291297
          0,           0,         412,      -12.59123635,      -12.32433147,      -12.82713739,      -13.10292349
          0,           0,         413,      -12.61126946,      -12.34435361,      -12.84713696,      -13.12294283
          0,           0,         414,      -12.63129824,      -12.36438346,       -12.8671402,      -13.14296902
          0,           0,         415,      -12.65132054,      -12.38441718,      -12.88714533,      -13.16299916
          0,           0,         416,      -12.67133257,      -12.40444996,      -12.90715268,      -13.18302679
          0,           0,         417,      -12.69133468,      -12.42447935,      -12.92715915,       -13.2030535
          0,           0,         418,      -12.71132573,       -12.4445026,      -12.94716204,      -13.22307132
          0,           0,         419,      -12.73130536,      -12.46451649,      -12.96716053,      -13.24308233
          0,           0,         420,      -12.75127739,      -12.48452128,      -12.98715596,      -13.26308683
          0,           0,         421,      -12.77124232,      -12.50451589,      -13.00714503,      -13.28308122
          0,           0,         422,      -12.79120422,      -12.52450231,      -13.02712944,      -13.30306907
          0,           0,         423,      -12.81116343,      -12.54447985,      -13.04710831,      -13.32304893
          0,           0,         424,      -12.83112372,      -12.56445164,      -13.06708442,      -13.34302457
          0,           0,         425,      -12.85108893,      -12.58442113,      -13.08705842,       -13.3629989
          0,           0,         426,      -12.87106002,      -12.60438983,       -13.1070329,      -13.38297582
          0,           0,         427,      -12.89103871,      -12.62436001,       -13.1270067,      -13.40295364
          0,           0,         428,      -12.91102508,      -12.64433581,      -13.14698041,      -13.42293618
          0,           0,         429,      -12.93102048,      -12.66431722,      -13.16695979,      -13.44292635
          0,           0,         430,      -12.95102161,      -12.68430599,      -13.18694189,      -13.46292209
          0,           0,         431,      -12.97102938,      -12.70430353,      -13.20692662,      -13.48292829
          0,           0,         432,      -12.99104014,      -12.72430804,      -13.22691585,      -13.50294042
          0,           0,         433,      -13.01105185,      -12.74431985,      -13.24691063,      -13.52295763
