Time_Iter,Outer_Iter,Inner_Iter,"    ""rms[Rho]""    ","    ""rms[RhoU]""   ","    ""rms[RhoV]""   ","    ""rms[RhoE]""   ","    ""RefForce""    ","       ""CD""       ","       ""CL""       ","       ""CSF""      ","       ""CMx""      ","       ""CMy""      ","       ""CMz""      ","       ""CFx""      ","       ""CFy""      ","       ""CFz""      ","      ""CEff""      "
0,0,350,-6.033036538,-2.0973297,-3.368124887,-0.389618397,1595.86875,-0.003416047,-0.022473874,0,0,0,-0.003790718,-0.003416047,-0.022473874,0,6.578912476
0,0,351,-6.034808844,-2.099546911,-3.37286012,-0.391853999,1595.86875,-0.003415866,-0.022475575,0,0,0,-0.003789904,-0.003415866,-0.022475575,0,6.579757967
0,0,352,-6.036566121,-2.101757619,-3.377579106,-0.394082944,1595.86875,-0.003415687,-0.022477183,0,0,0,-0.003789087,-0.003415687,-0.022477183,0,6.58057377
0,0,353,-6.038308548,-2.103961801,-3.382281279,-0.396305198,1595.86875,-0.00341551,-0.022478701,0,0,0,-0.003788269,-0.00341551,-0.022478701,0,6.58136058
0,0,354,-6.04003629,-2.106159432,-3.386966123,-0.398520726,1595.86875,-0.003415334,-0.022480132,0,0,0,-0.003787449,-0.003415334,-0.022480132,0,6.582119077
0,0,355,-6.041749528,-2.108350493,-3.391633181,-0.4007295,1595.86875,-0.003415159,-0.022481477,0,0,0,-0.003786627,-0.003415159,-0.022481477,0,6.582849932
0,0,356,-6.043448446,-2.110534964,-3.396282054,-0.402931495,1595.86875,-0.003414985,-0.022482738,0,0,0,-0.003785803,-0.003414985,-0.022482738,0,6.583553805
0,0,357,-6.045133226,-2.11271283,-3.400912402,-0.405126686,1595.86875,-0.003414813,-0.022483919,0,0,0,-0.003784979,-0.003414813,-0.022483919,0,6.584231347
0,0,358,-6.046804051,-2.114884075,-3.405523948,-0.407315055,1595.86875,-0.003414642,-0.022485021,0,0,0,-0.003784154,-0.003414642,-0.022485021,0,6.584883198
0,0,359,-6.048461108,-2.117048688,-3.410116475,-0.409496582,1595.86875,-0.003414473,-0.022486045,0,0,0,-0.003783328,-0.003414473,-0.022486045,0,6.585509987
0,0,360,-6.050104582,-2.119206657,-3.414689824,-0.411671255,1595.86875,-0.003414305,-0.022486996,0,0,0,-0.003782502,-0.003414305,-0.022486996,0,6.586112335
0,0,361,-6.051734662,-2.121357975,-3.419243896,-0.41383906,1595.86875,-0.003414138,-0.022487873,0,0,0,-0.003781675,-0.003414138,-0.022487873,0,6.586690853
0,0,362,-6.053351535,-2.123502633,-3.423778647,-0.41599999,1595.86875,-0.003413973,-0.02248868,0,0,0,-0.003780849,-0.003413973,-0.02248868,0,6.58724614
0,0,363,-6.054955388,-2.125640629,-3.428294088,-0.418154039,1595.86875,-0.003413809,-0.022489418,0,0,0,-0.003780023,-0.003413809,-0.022489418,0,6.587778786
0,0,364,-6.056546411,-2.127771957,-3.43279028,-0.420301203,1595.86875,-0.003413646,-0.022490089,0,0,0,-0.003779197,-0.003413646,-0.022490089,0,6.588289367
0,0,365,-6.058124793,-2.129896618,-3.437267332,-0.422441485,1595.86875,-0.003413485,-0.022490696,0,0,0,-0.003778372,-0.003413485,-0.022490696,0,6.588778451
0,0,366,-6.059690722,-2.132014611,-3.4417254,-0.424574885,1595.86875,-0.003413325,-0.022491239,0,0,0,-0.003777548,-0.003413325,-0.022491239,0,6.589246592
0,0,367,-6.061244387,-2.13412594,-3.446164677,-0.426701411,1595.86875,-0.003413166,-0.022491721,0,0,0,-0.003776724,-0.003413166,-0.022491721,0,6.589694332
0,0,368,-6.062785976,-2.136230608,-3.450585392,-0.42882107,1595.86875,-0.003413009,-0.022492144,0,0,0,-0.003775902,-0.003413009,-0.022492144,0,6.590122202
0,0,369,-6.064315676,-2.13832862,-3.454987807,-0.430933874,1595.86875,-0.003412853,-0.02249251,0,0,0,-0.003775081,-0.003412853,-0.02249251,0,6.590530721
0,0,370,-6.065833674,-2.140419984,-3.459372209,-0.433039835,1595.86875,-0.003412698,-0.022492819,0,0,0,-0.003774262,-0.003412698,-0.022492819,0,6.590920394
0,0,371,-6.067340154,-2.142504709,-3.463738911,-0.43513897,1595.86875,-0.003412544,-0.022493074,0,0,0,-0.003773444,-0.003412544,-0.022493074,0,6.591291715
0,0,372,-6.0688353,-2.144582804,-3.468088239,-0.437231297,1595.86875,-0.003412392,-0.022493276,0,0,0,-0.003772628,-0.003412392,-0.022493276,0,6.591645164
0,0,373,-6.070319297,-2.146654281,-3.472420532,-0.439316837,1595.86875,-0.003412241,-0.022493428,0,0,0,-0.003771814,-0.003412241,-0.022493428,0,6.591981212
0,0,374,-6.071792324,-2.148719155,-3.476736136,-0.441395612,1595.86875,-0.003412091,-0.02249353,0,0,0,-0.003771002,-0.003412091,-0.02249353,0,6.592300314
0,0,375,-6.073254561,-2.150777438,-3.481035399,-0.443467646,1595.86875,-0.003411943,-0.022493583,0,0,0,-0.003770192,-0.003411943,-0.022493583,0,6.592602916
0,0,376,-6.074706184,-2.152829146,-3.485318667,-0.445532965,1595.86875,-0.003411795,-0.02249359,0,0,0,-0.003769385,-0.003411795,-0.02249359,0,6.59288945
0,0,377,-6.076147368,-2.154874297,-3.489586278,-0.447591597,1595.86875,-0.003411649,-0.022493552,0,0,0,-0.00376858,-0.003411649,-0.022493552,0,6.593160337
0,0,378,-6.077578286,-2.156912909,-3.493838558,-0.449643571,1595.86875,-0.003411505,-0.02249347,0,0,0,-0.003767777,-0.003411505,-0.02249347,0,6.593415985
0,0,379,-6.078999106,-2.158945,-3.498075816,-0.451688916,1595.86875,-0.003411361,-0.022493345,0,0,0,-0.003766977,-0.003411361,-0.022493345,0,6.593656792
0,0,380,-6.080409994,-2.160970591,-3.502298343,-0.453727664,1595.86875,-0.003411219,-0.02249318,0,0,0,-0.00376618,-0.003411219,-0.02249318,0,6.593883144
0,0,381,-6.081811115,-2.162989704,-3.506506404,-0.455759848,1595.86875,-0.003411078,-0.022492974,0,0,0,-0.003765386,-0.003411078,-0.022492974,0,6.594095416
0,0,382,-6.083202629,-2.16500236,-3.510700242,-0.4577855,1595.86875,-0.003410938,-0.022492729,0,0,0,-0.003764595,-0.003410938,-0.022492729,0,6.594293969
0,0,383,-6.084584693,-2.167008583,-3.514880066,-0.459804654,1595.86875,-0.0034108,-0.022492447,0,0,0,-0.003763807,-0.0034108,-0.022492447,0,6.594479156
0,0,384,-6.085957462,-2.169008397,-3.519046056,-0.461817346,1595.86875,-0.003410662,-0.022492128,0,0,0,-0.003763022,-0.003410662,-0.022492128,0,6.59465132
0,0,385,-6.087321088,-2.171001828,-3.523198357,-0.46382361,1595.86875,-0.003410526,-0.022491774,0,0,0,-0.00376224,-0.003410526,-0.022491774,0,6.594810789
0,0,386,-6.088675718,-2.1729889,-3.527337078,-0.465823481,1595.86875,-0.003410391,-0.022491386,0,0,0,-0.003761462,-0.003410391,-0.022491386,0,6.594957886
0,0,387,-6.090021497,-2.17496964,-3.531462292,-0.467816995,1595.86875,-0.003410257,-0.022490964,0,0,0,-0.003760687,-0.003410257,-0.022490964,0,6.595092919
0,0,388,-6.091358566,-2.176944077,-3.535574033,-0.469804187,1595.86875,-0.003410125,-0.02249051,0,0,0,-0.003759916,-0.003410125,-0.02249051,0,6.595216189
0,0,389,-6.092687062,-2.178912237,-3.539672298,-0.471785092,1595.86875,-0.003409993,-0.022490025,0,0,0,-0.003759148,-0.003409993,-0.022490025,0,6.595327986
0,0,390,-6.09400712,-2.180874149,-3.543757047,-0.473759745,1595.86875,-0.003409863,-0.022489509,0,0,0,-0.003758384,-0.003409863,-0.022489509,0,6.595428592
0,0,391,-6.095318871,-2.182829842,-3.547828202,-0.475728182,1595.86875,-0.003409734,-0.022488964,0,0,0,-0.003757623,-0.003409734,-0.022488964,0,6.595518278
0,0,392,-6.096622443,-2.184779347,-3.551885647,-0.477690438,1595.86875,-0.003409606,-0.02248839,0,0,0,-0.003756866,-0.003409606,-0.02248839,0,6.595597306
0,0,393,-6.09791796,-2.186722692,-3.555929234,-0.479646546,1595.86875,-0.00340948,-0.022487788,0,0,0,-0.003756114,-0.00340948,-0.022487788,0,6.59566593
0,0,394,-6.099205543,-2.18865991,-3.55995878,-0.481596541,1595.86875,-0.003409354,-0.022487159,0,0,0,-0.003755365,-0.003409354,-0.022487159,0,6.595724396
0,0,395,-6.100485311,-2.19059103,-3.563974069,-0.483540456,1595.86875,-0.00340923,-0.022486504,0,0,0,-0.00375462,-0.00340923,-0.022486504,0,6.595772939
0,0,396,-6.101757378,-2.192516084,-3.567974859,-0.485478323,1595.86875,-0.003409106,-0.022485824,0,0,0,-0.003753879,-0.003409106,-0.022485824,0,6.595811788
0,0,397,-6.103021856,-2.194435104,-3.57196088,-0.487410176,1595.86875,-0.003408984,-0.022485119,0,0,0,-0.003753142,-0.003408984,-0.022485119,0,6.595841165
0,0,398,-6.104278853,-2.196348122,-3.575931837,-0.489336046,1595.86875,-0.003408863,-0.022484389,0,0,0,-0.003752409,-0.003408863,-0.022484389,0,6.595861283
0,0,399,-6.105528476,-2.198255171,-3.579887418,-0.491255964,1595.86875,-0.003408743,-0.022483636,0,0,0,-0.003751681,-0.003408743,-0.022483636,0,6.595872346
0,0,400,-6.106770826,-2.200156283,-3.58382729,-0.493169961,1595.86875,-0.003408625,-0.022482861,0,0,0,-0.003750957,-0.003408625,-0.022482861,0,6.595874555
0,0,401,-6.108006004,-2.202051491,-3.587751108,-0.495078067,1595.86875,-0.003408507,-0.022482063,0,0,0,-0.003750237,-0.003408507,-0.022482063,0,6.595868101
0,0,402,-6.109234107,-2.203940827,-3.591658519,-0.496980314,1595.86875,-0.003408391,-0.022481243,0,0,0,-0.003749521,-0.003408391,-0.022481243,0,6.595853169
0,0,403,-6.11045523,-2.205824326,-3.59554916,-0.498876729,1595.86875,-0.003408275,-0.022480403,0,0,0,-0.00374881,-0.003408275,-0.022480403,0,6.595829939
0,0,404,-6.111669465,-2.20770202,-3.599422668,-0.500767343,1595.86875,-0.003408161,-0.022479542,0,0,0,-0.003748103,-0.003408161,-0.022479542,0,6.595798583
0,0,405,-6.112876902,-2.209573943,-3.603278679,-0.502652185,1595.86875,-0.003408048,-0.022478661,0,0,0,-0.0037474,-0.003408048,-0.022478661,0,6.595759269
0,0,406,-6.114077628,-2.211440129,-3.607116834,-0.504531282,1595.86875,-0.003407935,-0.022477761,0,0,0,-0.003746702,-0.003407935,-0.022477761,0,6.595712159
0,0,407,-6.115271728,-2.213300611,-3.610936784,-0.506404663,1595.86875,-0.003407824,-0.022476842,0,0,0,-0.003746008,-0.003407824,-0.022476842,0,6.595657408
0,0,408,-6.116459285,-2.215155422,-3.614738189,-0.508272355,1595.86875,-0.003407714,-0.022475904,0,0,0,-0.003745319,-0.003407714,-0.022475904,0,6.595595169
0,0,409,-6.117640379,-2.217004596,-3.618520726,-0.510134386,1595.86875,-0.003407605,-0.022474949,0,0,0,-0.003744635,-0.003407605,-0.022474949,0,6.595525588
0,0,410,-6.118815088,-2.218848167,-3.622284089,-0.511990785,1595.86875,-0.003407498,-0.022473976,0,0,0,-0.003743955,-0.003407498,-0.022473976,0,6.595448807
0,0,411,-6.11998349,-2.220686169,-3.626027995,-0.513841579,1595.86875,-0.003407391,-0.022472986,0,0,0,-0.00374328,-0.003407391,-0.022472986,0,6.595364963
0,0,412,-6.121145659,-2.222518634,-3.629752185,-0.515686795,1595.86875,-0.003407285,-0.022471979,0,0,0,-0.003742609,-0.003407285,-0.022471979,0,6.59527419
0,0,413,-6.122301668,-2.224345598,-3.633456425,-0.517526463,1595.86875,-0.00340718,-0.022470956,0,0,0,-0.003741943,-0.00340718,-0.022470956,0,6.595176618
0,0,414,-6.123451589,-2.226167091,-3.637140511,-0.519360609,1595.86875,-0.003407077,-0.022469917,0,0,0,-0.003741281,-0.003407077,-0.022469917,0,6.595072372
0,0,415,-6.124595492,-2.227983149,-3.640804269,-0.521189261,1595.86875,-0.003406974,-0.022468862,0,0,0,-0.003740625,-0.003406974,-0.022468862,0,6.594961575
0,0,416,-6.125733445,-2.229793804,-3.644447557,-0.523012448,1595.86875,-0.003406872,-0.022467792,0,0,0,-0.003739973,-0.003406872,-0.022467792,0,6.594844346
0,0,417,-6.126865516,-2.231599089,-3.648070266,-0.524830198,1595.86875,-0.003406772,-0.022466708,0,0,0,-0.003739325,-0.003406772,-0.022466708,0,6.594720801
0,0,418,-6.127991768,-2.233399036,-3.651672324,-0.526642538,1595.86875,-0.003406672,-0.022465609,0,0,0,-0.003738683,-0.003406672,-0.022465609,0,6.594591054
0,0,419,-6.129112267,-2.235193679,-3.655253692,-0.528449497,1595.86875,-0.003406573,-0.022464495,0,0,0,-0.003738045,-0.003406573,-0.022464495,0,6.594455214
0,0,420,-6.130227074,-2.23698305,-3.658814366,-0.530251103,1595.86875,-0.003406476,-0.022463368,0,0,0,-0.003737412,-0.003406476,-0.022463368,0,6.59431339
0,0,421,-6.131336251,-2.238767181,-3.662354379,-0.532047386,1595.86875,-0.003406379,-0.022462228,0,0,0,-0.003736783,-0.003406379,-0.022462228,0,6.594165687
0,0,422,-6.132439858,-2.240546104,-3.6658738,-0.533838374,1595.86875,-0.003406283,-0.022461074,0,0,0,-0.00373616,-0.003406283,-0.022461074,0,6.59401221
0,0,423,-6.133537955,-2.242319851,-3.669372729,-0.535624098,1595.86875,-0.003406189,-0.022459908,0,0,0,-0.003735541,-0.003406189,-0.022459908,0,6.593853059
0,0,424,-6.1346306,-2.244088452,-3.672851304,-0.537404586,1595.86875,-0.003406095,-0.022458728,0,0,0,-0.003734927,-0.003406095,-0.022458728,0,6.593688334
0,0,425,-6.13571785,-2.24585194,-3.676309692,-0.539179867,1595.86875,-0.003406002,-0.022457537,0,0,0,-0.003734318,-0.003406002,-0.022457537,0,6.593518134
0,0,426,-6.13679976,-2.247610345,-3.679748094,-0.540949973,1595.86875,-0.00340591,-0.022456334,0,0,0,-0.003733714,-0.00340591,-0.022456334,0,6.593342555
0,0,427,-6.137876387,-2.249363698,-3.683166738,-0.542714932,1595.86875,-0.003405819,-0.022455118,0,0,0,-0.003733114,-0.003405819,-0.022455118,0,6.593161692
0,0,428,-6.138947783,-2.251112029,-3.68656588,-0.544474775,1595.86875,-0.00340573,-0.022453892,0,0,0,-0.00373252,-0.00340573,-0.022453892,0,6.592975638
0,0,429,-6.140014001,-2.252855368,-3.689945802,-0.546229532,1595.86875,-0.003405641,-0.022452654,0,0,0,-0.00373193,-0.003405641,-0.022452654,0,6.592784487
0,0,430,-6.141075093,-2.254593746,-3.69330681,-0.547979233,1595.86875,-0.003405552,-0.022451405,0,0,0,-0.003731345,-0.003405552,-0.022451405,0,6.592588331
0,0,431,-6.142131112,-2.256327191,-3.696649227,-0.549723908,1595.86875,-0.003405465,-0.022450146,0,0,0,-0.003730765,-0.003405465,-0.022450146,0,6.592387259
0,0,432,-6.143182105,-2.258055732,-3.699973397,-0.551463588,1595.86875,-0.003405379,-0.022448876,0,0,0,-0.003730189,-0.003405379,-0.022448876,0,6.592181362
0,0,433,-6.144228124,-2.259779399,-3.703279679,-0.553198303,1595.86875,-0.003405294,-0.022447596,0,0,0,-0.003729619,-0.003405294,-0.022447596,0,6.591970729
0,0,434,-6.145269216,-2.26149822,-3.706568446,-0.554928084,1595.86875,-0.003405209,-0.022446307,0,0,0,-0.003729053,-0.003405209,-0.022446307,0,6.591755449
0,0,435,-6.146305429,-2.263212222,-3.709840081,-0.556652961,1595.86875,-0.003405126,-0.022445007,0,0,0,-0.003728492,-0.003405126,-0.022445007,0,6.591535609
0,0,436,-6.147336809,-2.264921434,-3.713094973,-0.558372965,1595.86875,-0.003405043,-0.022443698,0,0,0,-0.003727935,-0.003405043,-0.022443698,0,6.591311297
0,0,437,-6.148363403,-2.266625884,-3.716333517,-0.560088126,1595.86875,-0.003404961,-0.022442381,0,0,0,-0.003727384,-0.003404961,-0.022442381,0,6.5910826
0,0,438,-6.149385255,-2.268325597,-3.71955611,-0.561798473,1595.86875,-0.00340488,-0.022441054,0,0,0,-0.003726837,-0.00340488,-0.022441054,0,6.590849605
0,0,439,-6.150402409,-2.270020602,-3.722763149,-0.563504036,1595.86875,-0.0034048,-0.022439719,0,0,0,-0.003726295,-0.0034048,-0.022439719,0,6.590612398
0,0,440,-6.151414908,-2.271710924,-3.725955029,-0.565204845,1595.86875,-0.003404721,-0.022438375,0,0,0,-0.003725758,-0.003404721,-0.022438375,0,6.590371066
0,0,441,-6.152422795,-2.273396589,-3.729132136,-0.566900929,1595.86875,-0.003404643,-0.022437024,0,0,0,-0.003725226,-0.003404643,-0.022437024,0,6.590125694
0,0,442,-6.153426111,-2.275077623,-3.732294854,-0.568592316,1595.86875,-0.003404565,-0.022435664,0,0,0,-0.003724698,-0.003404565,-0.022435664,0,6.589876369
0,0,443,-6.154424897,-2.276754052,-3.735443553,-0.570279035,1595.86875,-0.003404489,-0.022434297,0,0,0,-0.003724175,-0.003404489,-0.022434297,0,6.589623175
0,0,444,-6.155419191,-2.2784259,-3.738578596,-0.571961114,1595.86875,-0.003404413,-0.022432923,0,0,0,-0.003723657,-0.003404413,-0.022432923,0,6.5893662
0,0,445,-6.156409034,-2.280093192,-3.741700329,-0.573638583,1595.86875,-0.003404338,-0.022431541,0,0,0,-0.003723144,-0.003404338,-0.022431541,0,6.589105528
0,0,446,-6.157394463,-2.281755952,-3.744809087,-0.575311467,1595.86875,-0.003404264,-0.022430153,0,0,0,-0.003722635,-0.003404264,-0.022430153,0,6.588841244
0,0,447,-6.158375516,-2.283414205,-3.747905185,-0.576979794,1595.86875,-0.00340419,-0.022428758,0,0,0,-0.00372213,-0.00340419,-0.022428758,0,6.588573436
0,0,448,-6.159352228,-2.285067973,-3.750988926,-0.578643591,1595.86875,-0.003404118,-0.022427356,0,0,0,-0.003721631,-0.003404118,-0.022427356,0,6.588302187
0,0,449,-6.160324636,-2.286717281,-3.754060589,-0.580302884,1595.86875,-0.003404046,-0.022425949,0,0,0,-0.003721136,-0.003404046,-0.022425949,0,6.588027584
0,0,450,-6.161292773,-2.288362151,-3.757120439,-0.581957697,1595.86875,-0.003403975,-0.022424535,0,0,0,-0.003720645,-0.003403975,-0.022424535,0,6.587749712
0,0,451,-6.162256675,-2.290002606,-3.760168718,-0.583608055,1595.86875,-0.003403905,-0.022423116,0,0,0,-0.003720159,-0.003403905,-0.022423116,0,6.587468657
0,0,452,-6.163216373,-2.291638668,-3.76320565,-0.585253984,1595.86875,-0.003403835,-0.022421692,0,0,0,-0.003719678,-0.003403835,-0.022421692,0,6.587184504
0,0,453,-6.164171901,-2.293270358,-3.766231436,-0.586895508,1595.86875,-0.003403767,-0.022420263,0,0,0,-0.003719201,-0.003403767,-0.022420263,0,6.586897338
0,0,454,-6.16512329,-2.294897699,-3.76924626,-0.588532648,1595.86875,-0.003403699,-0.022418828,0,0,0,-0.003718729,-0.003403699,-0.022418828,0,6.586607246
0,0,455,-6.16607057,-2.296520712,-3.772250285,-0.590165429,1595.86875,-0.003403632,-0.022417389,0,0,0,-0.003718261,-0.003403632,-0.022417389,0,6.586314312
0,0,456,-6.167013771,-2.298139419,-3.775243653,-0.591793873,1595.86875,-0.003403566,-0.022415946,0,0,0,-0.003717798,-0.003403566,-0.022415946,0,6.586018622
0,0,457,-6.167952922,-2.299753838,-3.778226489,-0.593418002,1595.86875,-0.0034035,-0.022414499,0,0,0,-0.003717339,-0.0034035,-0.022414499,0,6.58572026
0,0,458,-6.168888052,-2.301363992,-3.7811989,-0.595037837,1595.86875,-0.003403435,-0.022413048,0,0,0,-0.003716884,-0.003403435,-0.022413048,0,6.585419313
0,0,459,-6.16981919,-2.3029699,-3.784160974,-0.596653401,1595.86875,-0.003403371,-0.022411593,0,0,0,-0.003716434,-0.003403371,-0.022411593,0,6.585115864
0,0,460,-6.170746362,-2.304571583,-3.78711278,-0.598264712,1595.86875,-0.003403308,-0.022410134,0,0,0,-0.003715988,-0.003403308,-0.022410134,0,6.584809998
0,0,461,-6.171669595,-2.306169058,-3.790054375,-0.59987179,1595.86875,-0.003403245,-0.022408673,0,0,0,-0.003715547,-0.003403245,-0.022408673,0,6.584501801
0,0,462,-6.172588914,-2.307762347,-3.792985799,-0.601474656,1595.86875,-0.003403183,-0.022407209,0,0,0,-0.00371511,-0.003403183,-0.022407209,0,6.584191355
0,0,463,-6.173504346,-2.309351468,-3.795907078,-0.603073327,1595.86875,-0.003403122,-0.022405742,0,0,0,-0.003714677,-0.003403122,-0.022405742,0,6.583878745
0,0,464,-6.174415915,-2.310936439,-3.798818227,-0.604667823,1595.86875,-0.003403061,-0.022404272,0,0,0,-0.003714248,-0.003403061,-0.022404272,0,6.583564055
0,0,465,-6.175323644,-2.312517279,-3.801719247,-0.606258161,1595.86875,-0.003403002,-0.022402801,0,0,0,-0.003713823,-0.003403002,-0.022402801,0,6.583247367
0,0,466,-6.176227559,-2.314094006,-3.804610133,-0.607844359,1595.86875,-0.003402942,-0.022401327,0,0,0,-0.003713403,-0.003402942,-0.022401327,0,6.582928764
0,0,467,-6.177127681,-2.315666638,-3.807490868,-0.609426434,1595.86875,-0.003402884,-0.022399852,0,0,0,-0.003712986,-0.003402884,-0.022399852,0,6.58260833
0,0,468,-6.178024033,-2.317235193,-3.810361433,-0.611004404,1595.86875,-0.003402826,-0.022398376,0,0,0,-0.003712574,-0.003402826,-0.022398376,0,6.582286144
0,0,469,-6.178916638,-2.318799688,-3.813221799,-0.612578286,1595.86875,-0.003402769,-0.022396898,0,0,0,-0.003712166,-0.003402769,-0.022396898,0,6.581962289
0,0,470,-6.179805518,-2.320360141,-3.816071935,-0.614148096,1595.86875,-0.003402713,-0.022395419,0,0,0,-0.003711762,-0.003402713,-0.022395419,0,6.581636846
0,0,471,-6.180690695,-2.321916569,-3.818911806,-0.61571385,1595.86875,-0.003402657,-0.02239394,0,0,0,-0.003711361,-0.003402657,-0.02239394,0,6.581309893
0,0,472,-6.181572189,-2.323468988,-3.821741377,-0.617275564,1595.86875,-0.003402602,-0.02239246,0,0,0,-0.003710965,-0.003402602,-0.02239246,0,6.580981512
0,0,473,-6.182450023,-2.325017415,-3.824560608,-0.618833254,1595.86875,-0.003402547,-0.02239098,0,0,0,-0.003710573,-0.003402547,-0.02239098,0,6.580651786
0,0,474,-6.183324217,-2.326561866,-3.827369466,-0.620386935,1595.86875,-0.003402494,-0.0223895,0,0,0,-0.003710184,-0.003402494,-0.0223895,0,6.580320791
0,0,475,-6.184194791,-2.328102358,-3.830167916,-0.621936622,1595.86875,-0.00340244,-0.02238802,0,0,0,-0.0037098,-0.00340244,-0.02238802,0,6.579988601
0,0,476,-6.185061765,-2.329638906,-3.832955926,-0.623482329,1595.86875,-0.003402388,-0.02238654,0,0,0,-0.003709419,-0.003402388,-0.02238654,0,6.579655293
0,0,477,-6.185925158,-2.331171525,-3.835733467,-0.625024072,1595.86875,-0.003402336,-0.022385061,0,0,0,-0.003709042,-0.003402336,-0.022385061,0,6.57932094
0,0,478,-6.186784992,-2.332700233,-3.838500514,-0.626561864,1595.86875,-0.003402285,-0.022383582,0,0,0,-0.003708669,-0.003402285,-0.022383582,0,6.578985618
0,0,479,-6.187641285,-2.334225043,-3.841257048,-0.628095721,1595.86875,-0.003402234,-0.022382105,0,0,0,-0.003708299,-0.003402234,-0.022382105,0,6.578649401
0,0,480,-6.188494058,-2.335745971,-3.844003054,-0.629625657,1595.86875,-0.003402184,-0.022380629,0,0,0,-0.003707933,-0.003402184,-0.022380629,0,6.57831236
0,0,481,-6.189343329,-2.337263032,-3.846738528,-0.631151686,1595.86875,-0.003402135,-0.022379155,0,0,0,-0.003707571,-0.003402135,-0.022379155,0,6.577974568
0,0,482,-6.190189119,-2.338776241,-3.849463468,-0.632673823,1595.86875,-0.003402086,-0.022377682,0,0,0,-0.003707212,-0.003402086,-0.022377682,0,6.577636095
0,0,483,-6.191031447,-2.340285613,-3.852177883,-0.634192083,1595.86875,-0.003402037,-0.022376211,0,0,0,-0.003706857,-0.003402037,-0.022376211,0,6.57729701
0,0,484,-6.191870333,-2.341791162,-3.854881787,-0.635706478,1595.86875,-0.00340199,-0.022374742,0,0,0,-0.003706505,-0.00340199,-0.022374742,0,6.576957383
0,0,485,-6.192705795,-2.343292903,-3.857575202,-0.637217025,1595.86875,-0.003401943,-0.022373275,0,0,0,-0.003706157,-0.003401943,-0.022373275,0,6.57661728
0,0,486,-6.193537854,-2.34479085,-3.860258158,-0.638723736,1595.86875,-0.003401896,-0.022371811,0,0,0,-0.003705813,-0.003401896,-0.022371811,0,6.576276768
0,0,487,-6.194366528,-2.346285016,-3.86293069,-0.640226625,1595.86875,-0.00340185,-0.022370349,0,0,0,-0.003705471,-0.00340185,-0.022370349,0,6.575935912
0,0,488,-6.195191837,-2.347775417,-3.865592844,-0.641725706,1595.86875,-0.003401805,-0.022368891,0,0,0,-0.003705133,-0.003401805,-0.022368891,0,6.575594774
0,0,489,-6.196013801,-2.349262064,-3.86824467,-0.643220993,1595.86875,-0.00340176,-0.022367435,0,0,0,-0.003704799,-0.00340176,-0.022367435,0,6.575253419
0,0,490,-6.196832437,-2.350744973,-3.870886225,-0.6447125,1595.86875,-0.003401716,-0.022365982,0,0,0,-0.003704467,-0.003401716,-0.022365982,0,6.574911907
0,0,491,-6.197647767,-2.352224157,-3.873517575,-0.646200242,1595.86875,-0.003401672,-0.022364533,0,0,0,-0.003704139,-0.003401672,-0.022364533,0,6.574570297
0,0,492,-6.198459809,-2.353699629,-3.876138787,-0.64768423,1595.86875,-0.003401629,-0.022363087,0,0,0,-0.003703814,-0.003401629,-0.022363087,0,6.574228649
0,0,493,-6.199268583,-2.355171403,-3.878749939,-0.649164481,1595.86875,-0.003401586,-0.022361645,0,0,0,-0.003703493,-0.003401586,-0.022361645,0,6.573887021
0,0,494,-6.200074107,-2.356639491,-3.881351112,-0.650641006,1595.86875,-0.003401544,-0.022360206,0,0,0,-0.003703174,-0.003401544,-0.022360206,0,6.573545467
0,0,495,-6.200876401,-2.358103908,-3.883942391,-0.652113822,1595.86875,-0.003401503,-0.022358772,0,0,0,-0.003702859,-0.003401503,-0.022358772,0,6.573204043
0,0,496,-6.201675486,-2.359564665,-3.886523867,-0.65358294,1595.86875,-0.003401462,-0.022357341,0,0,0,-0.003702547,-0.003401462,-0.022357341,0,6.572862802
0,0,497,-6.202471379,-2.361021777,-3.889095632,-0.655048376,1595.86875,-0.003401421,-0.022355915,0,0,0,-0.003702237,-0.003401421,-0.022355915,0,6.572521796
0,0,498,-6.2032641,-2.362475256,-3.891657783,-0.656510143,1595.86875,-0.003401381,-0.022354493,0,0,0,-0.003701931,-0.003401381,-0.022354493,0,6.572181076
0,0,499,-6.204053669,-2.363925114,-3.894210418,-0.657968254,1595.86875,-0.003401342,-0.022353076,0,0,0,-0.003701628,-0.003401342,-0.022353076,0,6.57184069
0,0,500,-6.204840105,-2.365371364,-3.896753634,-0.659422724,1595.86875,-0.003401303,-0.022351663,0,0,0,-0.003701328,-0.003401303,-0.022351663,0,6.571500688
0,0,501,-6.205623428,-2.366814019,-3.899287533,-0.660873565,1595.86875,-0.003401264,-0.022350255,0,0,0,-0.00370103,-0.003401264,-0.022350255,0,6.571161114
0,0,502,-6.206403658,-2.368253092,-3.901812213,-0.662320792,1595.86875,-0.003401226,-0.022348852,0,0,0,-0.003700736,-0.003401226,-0.022348852,0,6.570822015
0,0,503,-6.207180812,-2.369688594,-3.904327773,-0.663764417,1595.86875,-0.003401189,-0.022347454,0,0,0,-0.003700444,-0.003401189,-0.022347454,0,6.570483434
0,0,504,-6.207954912,-2.371120538,-3.90683431,-0.665204455,1595.86875,-0.003401152,-0.022346061,0,0,0,-0.003700155,-0.003401152,-0.022346061,0,6.570145412
